"","date","Same","...1","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","Same.1"
"313",1989-02-21,0,15729,17.6000001430512,61.6999990940094,0,6.69999980926514,6,8.10000038146973,0,0,6.69999980926514,8.30000019073486,31.5999999046325,4.80000019073486,7.19999980926514,5.09999990463257,6.59999990463257,0,5.19999980926514,3.90000009536743,6.59999990463257,7.19999980926514,11.5999999046326,57.5000002980233,5.59999990463257,0,0,2.40000009536743,6.80000019073486,0
"314",1989-02-28,0,15778,42.3999996185302,98.9999995231627,32.6999998092652,40.7000008821488,37.3000004291535,18.4000000953675,25.9000008106232,13.3000001907349,48.4000005722046,20.3000001907349,41.2000000476837,32.4999995231629,28,23.7999992370605,38.9000000953674,0,28.7000007629395,12.8000001907349,0,21.2000007629395,42.7000007629395,55.0000004768372,24,0,0,47.9000000953675,34.3000001907349,7.80000019073486
"315",1989-03-07,8.4,15827,49.9000005722045,17.3999998569489,33.2999989986419,27.1999996900559,31.9000000953674,29.3999996185302,47.0999989509583,8,27.5000003576278,16.0999999046326,7.59999990463257,35.5000002384186,41,24,34.3000001907349,10.6999999880791,38.699999332428,8.69999980926514,11.5,11.8000001907349,6.80000019073486,37.9000010490418,10.2000002861023,14.3000001907349,0.899999976158142,55.2000000476837,10.6000001430511,9.40000009536743
"316",1989-03-14,12,15876,43.9000000953674,61.9000003337861,28.8999998569488,24.6999998092651,24.699999332428,10.8999998569488,45.1999993324279,18.5999999046326,17.900000333786,35.0000004768372,51.2000002861023,15.5999999046326,24.6000008583068,13.5,26.4999995231629,24.3000003099441,25.5000008344651,10.0999999046326,30.1000003814698,21.0000004768372,35.9999996423721,54.4999995231628,14.4999995231629,17.599999666214,14.0999997854233,28.7000007629394,44.8999998569488,48.4999992847443
"317",1989-03-21,6,15925,37.8000011444092,81.0999989509582,18.7000000476837,27.4999995231628,40.0000004768371,23.2999997138977,0,0,37.2000002861022,37.8999993801117,40.8999991416931,27.9000004529953,34,19.9000000953675,19,0,41.1000003814697,7.90000009536743,19.7999993562699,11.3000001907349,23.200000166893,91.3999991416932,13.9000000953674,0,0,29.6999993324279,32.6000000238419,20.8999998569489
"318",1989-03-28,2.4,15974,29.7999997138977,70.5000009536743,32.900000333786,5.09999990463256,19.9000005722046,15.6999998092651,50.3000013828277,20.1999998092651,22.8000001907349,69.6000003814697,33.3999996185302,11.9000002145767,30.6999998092651,7.19999980926514,19.6000001430511,7.69999980926514,10,2.40000009536743,13.7000002861023,5.09999990463256,39.3000009059906,54.7000007629395,1.20000004768372,5.70000004768371,6,28.5000002384186,38.9999992847442,37.1999993324279
"319",1989-04-04,209.7,16023,49.899998664856,55.6000003814698,65.6000003814697,31.4000000953675,48.4000000953674,17.8999999761581,38.7000001072883,24.1000003814698,38.4999995231629,40.5000000000001,139.60000038147,25.3000006675721,34.4000005722046,13.2999997138977,41.9000000953674,13.6999998092651,18.8000001907348,14.7000002861023,83.1000006198883,17.0999999046326,32.6000006198883,42.3000011444092,14.8999996185303,11.1000003814697,12.4000000953674,42.8999986648559,175.399998903275,111.699998855591
"320",1989-04-11,5.1,16072,27.1000003814697,18.8999996185303,28.0999999046326,17.4000005722046,48.7000000476837,21.9000000953674,43.8999998569489,33.0000002384186,38.0000007152557,53.1999998092651,14.3999996185303,27.599999666214,43.7000000476838,8.19999980926514,32.2999993562699,25.6000001430511,28.6999998092651,11.700000166893,30.4999995231629,0,0,38.7000007629395,14.0000003576278,34.6999998092651,18.4999996423721,32.4000003337861,14.3000001907349,39.3999996185302
"321",1989-04-18,42.9,16121,0,0,26,32.2000007629394,39.3000011444092,32.1999998092652,34.3999996185303,22.9000000953674,43.1000003814698,31.1000003814697,0,34.1999988555908,30.3999991416931,39.8000001907348,43.8000001907349,18.3000001907349,47.1000003814698,24.9000005722046,13.3000001907349,26.7000007629395,0,0,29,17.5000001192093,8.90000009536743,35.5999994277954,0,0
"322",1989-04-25,42.2,16170,0,0,36.1999998092651,19.8999996185303,32.9999990463256,31.6999998092652,43.1999998092651,21.6999993324279,29.7999992370605,23.6999993324279,12.3999996185303,18.2000007629395,34.6000008583069,59.3999996185303,25.3999998569489,13.2000000476837,78.2999987602234,19.4999996423722,27.0999999046325,18.3999996185303,0,0,20.2000007629395,16.0999999046325,18.2000000476837,33.7999994158745,0,0
"323",1989-05-02,1.9,16219,0,0,54.6000005602837,69.7000000476837,66.5000004768371,64.0000013113022,41.6000008583068,32.6999996304511,64.0999994277954,50.7999997138977,0,65,55.800000667572,79.8999991416932,62.4999998211861,18.5,111.59999871254,58.4000000953675,24.4000005722046,63.3999996185304,0.600000023841858,0,67.6999995708465,33.7999994158745,27.7000000476837,61.1999998092651,0,0
"324",1989-05-09,5.2,16268,38.2000007629395,10.6000003814697,30.2999997138977,47.4999995231629,41.5,42.9000008106232,21.700000166893,12.4000000953674,40.8000001907348,54.3000006675721,36.7999992370605,44.199999988079,33.2000003457069,71.5,39.0000007748603,12.6999998092651,95.5,42.3000004291534,50.2000000476837,42.1999998092652,0,0,43.4999992847442,27.9000000953674,0,37.6000003814697,14.8000001907349,15.5
"325",1989-05-16,13,16317,0,0,10.8999996185303,7.19999980926514,14.6000003814697,21.3000001907349,0,19.0999994277954,14.7000002861023,66.100001335144,0,21.2999994754791,26.800000667572,13.9000000953674,16.4000000953674,14.8000001907349,26.7000007629395,6.59999990463257,55.3000011444091,8.5,0,0,0,24.3999999761581,18.1999998092652,18.6999998092651,0,0
"326",1989-05-23,1.4,16366,0,0,30.9000000953674,21.099999666214,23.3000001907349,18.5000004768372,43.6999998092651,53.4999990463257,15.8999998569488,0,0,15.0999994277954,17.100000500679,33.1999995708466,18.0000002384186,15.900000333786,53.2999992370605,14.5999999046326,0,12.4000000953674,0,0,18.2000007629394,17.1999999284744,33.8000001907349,15.6000006198883,0,0
"327",1989-05-30,0,16415,0,0,36.7999999523163,40.4000000953674,49.7000002861023,31.3000001907348,26.9000000953674,28.9999994039536,43.8999996185303,0,0,34.8000007867813,28.3000001907348,67.6999993324279,40.199999332428,31.8000001907348,85.3999985456466,34.6999999284744,0,37.0000007748604,0,0,33.8999996185303,32.0999989509582,23.5999999046326,35.6000003814697,0,0
