Accra.KIA,Akatsi,Akim.Oda,Akuse,Asamankese,Axim,Babile,Begoro,Bole,Dodoma,GilgilKwetu,Ho,Kigoma,Koforidua,Kumasi,Lake Manyara,Mbeya,Mtwara,Musoma,Nsawam,Pokuase,Same,Songea,Takoradi,Tamale,Tema,Wenchi,Yendi,date
25.200000000000003,31.900000000000002,74.6,21.3,130.5,70.1,52.3,127.9,90.8,100.6,142.0,155.2,163.0,108.5,267.4,198.3,160.70000000000002,90.3,162.3,0.0,2.8,113.6,66.5,134.6,34.2,12.0,207.5,86.19999999999999,1998-04
178.5,145.4,167.39999999999998,301.9,259.5,89.4,145.4,196.70000000000002,75.7,11.7,329.3,242.4,102.8,172.3,183.3,180.0,8.8,26.2,138.9,205.70000000000002,222.5,132.60000000000002,1.4,101.5,144.60000000000002,135.4,156.5,177.1,1998-05
35.9,80.5,132.29999999999998,221.6,271.7,223.6,47.099999999999994,207.1,186.5,0.0,109.89999999999999,113.3,17.7,214.9,188.7,26.2,0.0,3.4,58.7,262.2,75.0,0.5,0.0,107.7,86.0,60.9,205.8,238.2,1998-06
12.3,3.8,170.5,31.1,81.6,19.4,152.5,98.8,116.4,0.0,94.39999999999999,99.0,3.8,38.3,56.5,6.199999999999999,0.0,1.7,31.7,30.4,41.7,2.0,0.0,34.5,123.6,4.7,25.7,62.7,1998-07
0.5,32.8,110.30000000000001,12.8,60.5,30.5,282.7,195.7,165.0,0.0,77.30000000000001,80.60000000000001,2.1,43.2,75.6,0.30000000000000004,0.0,7.8,14.6,72.89999999999999,21.5,1.6,0.4,10.0,96.6,2.4000000000000004,57.7,212.8,1998-08
13.4,191.5,46.4,68.3,144.8,41.5,148.6,201.6,163.5,0.0,118.8,55.8,16.1,63.5,74.7,5.7,0.0,42.5,38.2,85.1,59.9,38.3,19.2,5.5,242.7,6.8999999999999995,174.4,355.0,1998-09
208.89999999999998,87.6,135.3,314.7,168.5,312.1,83.7,167.29999999999998,85.39999999999999,0.0,88.5,161.3,31.2,124.3,76.5,23.8,16.5,15.5,50.3,165.2,111.9,20.7,1.2,324.4,187.29999999999998,82.7,157.0,38.9,1998-10
14.1,151.2,159.6,71.6,100.6,152.20000000000002,0.0,20.4,6.8999999999999995,0.7,135.7,109.0,81.6,30.9,23.5,48.9,8.6,22.6,56.4,156.2,128.5,44.2,43.599999999999994,23.4,2.7,5.6,40.1,0.0,1998-11
14.6,24.4,38.2,15.8,46.7,130.29999999999998,0.0,16.799999999999997,0.3,7.0,23.6,36.099999999999994,99.3,12.399999999999999,31.7,46.3,76.6,85.39999999999999,7.2,1.3,40.5,0.8,29.2,41.800000000000004,16.2,11.7,13.5,1.4,1998-12
19.4,41.1,29.0,7.9,82.9,51.6,0.0,24.1,12.5,142.0,12.799999999999999,58.1,113.3,71.8,61.3,75.6,331.2,180.8,100.60000000000001,87.9,35.7,35.9,225.7,55.4,4.2,29.2,2.4,45.6,1999-01
38.6,22.1,16.6,43.2,47.8,50.1,8.9,42.7,25.1,49.9,4.1,48.7,56.2,46.0,25.9,48.7,124.6,169.4,7.2,36.5,34.7,15.8,191.7,25.499999999999996,12.2,83.2,37.2,10.600000000000001,1999-02
6.800000000000001,141.1,131.6,97.2,100.4,95.60000000000001,14.700000000000001,67.6,44.8,223.9,80.80000000000001,77.3,184.2,91.7,109.9,248.6,329.7,193.8,225.9,69.9,36.599999999999994,127.1,294.5,58.2,20.700000000000003,13.4,193.7,10.0,1999-03
47.1,109.9,155.5,89.9,116.9,145.5,29.299999999999997,160.2,142.6,73.10000000000001,90.2,179.3,167.1,255.5,217.0,255.2,169.70000000000002,242.20000000000002,188.7,76.5,56.1,93.89999999999999,175.9,218.1,81.3,55.7,192.5,62.8,1999-04
53.1,128.2,191.0,56.5,261.6,221.8,120.69999999999999,259.1,129.7,0.1,82.5,105.2,40.1,194.1,101.7,90.89999999999999,52.6,47.5,57.2,270.7,57.2,25.4,15.3,112.39999999999999,136.8,48.800000000000004,160.5,115.50000000000001,1999-05
327.29999999999995,279.3,319.5,302.6,284.6,538.2,96.89999999999999,272.7,149.8,0.0,77.5,374.4,4.5,249.8,217.9,20.599999999999998,2.5,31.5,19.200000000000003,357.0,462.5,26.5,0.0,192.0,146.0,169.3,111.0,157.7,1999-06
61.9,61.5,321.4,191.3,197.0,244.5,380.5,213.1,104.60000000000001,0.0,133.4,225.3,3.0,113.4,202.6,9.0,0.0,7.8,45.7,137.3,148.7,8.4,0.0,195.1,365.5,41.7,113.0,116.1,1999-07
19.4,13.4,153.8,144.0,216.6,49.5,233.5,127.60000000000001,243.4,0.0,116.89999999999999,96.6,12.4,157.7,114.1,6.9,4.9,2.1,49.9,63.7,67.3,24.6,2.0,103.10000000000001,200.4,5.2,105.8,174.70000000000002,1999-08
30.6,68.3,77.2,85.3,96.3,33.1,255.1,87.6,235.29999999999998,0.0,46.4,291.6,34.4,195.2,135.2,6.9,2.1,23.3,21.9,70.3,50.7,2.7,2.7,15.4,226.5,28.5,101.5,205.5,1999-09
26.799999999999997,69.2,159.6,75.2,89.7,189.0,78.2,201.6,73.7,0.0,73.9,207.70000000000002,48.6,175.6,204.3,32.400000000000006,3.1,1.1,62.2,193.89999999999998,67.8,5.7,2.8,58.7,187.0,29.700000000000003,188.3,196.8,1999-10
8.4,24.799999999999997,99.3,94.6,127.89999999999999,149.2,1.0,66.5,1.5,0.0,87.3,133.8,159.1,132.3,39.0,240.20000000000002,12.2,51.2,154.1,164.5,90.8,190.7,10.0,89.4,1.7,7.0,82.9,0.0,1999-11
2.4,8.1,0.4,6.7,14.7,117.9,0.0,0.0,0.0,114.8,71.9,0.5,177.7,0.0,0.0,129.5,144.7,83.5,90.2,0.0,14.0,25.4,121.30000000000001,20.5,0.0,3.5,0.0,0.0,1999-12
0.7,0.0,10.2,28.8,53.4,49.2,18.8,53.4,50.8,113.5,2.1,48.099999999999994,120.2,4.0,62.4,74.39999999999999,150.9,115.7,72.5,41.4,7.3,0.0,191.4,27.200000000000003,60.0,0.0,49.2,5.6,2000-01
0.0,2.7,10.0,25.8,68.80000000000001,12.499999999999998,0.0,0.0,0.0,87.1,0.0,10.6,79.8,19.7,7.2,50.2,179.6,60.3,33.3,15.8,3.9,0.4,162.7,0.0,0.0,0.0,0.0,0.0,2000-02
59.2,63.099999999999994,88.60000000000001,16.6,153.7,42.9,3.3,118.2,59.2,179.1,0.0,45.6,160.0,42.900000000000006,110.6,75.3,215.5,342.2,44.3,320.0,39.6,104.3,189.3,68.0,38.5,30.0,31.8,14.5,2000-03
28.2,71.0,52.5,142.0,98.80000000000001,148.1,99.3,98.4,65.1,26.0,47.9,187.70000000000002,119.2,78.4,206.2,113.0,66.1,75.1,91.4,107.3,80.1,64.8,120.60000000000001,145.1,46.0,39.2,153.20000000000002,105.19999999999999,2000-04
127.1,195.5,92.1,183.0,199.5,395.7,201.8,123.8,177.9,0.4,63.5,194.79999999999998,33.3,89.60000000000001,168.6,44.7,0.0,54.9,83.7,155.0,134.8,33.2,11.4,195.1,148.0,146.79999999999998,135.9,101.2,2000-05
116.4,146.1,216.2,152.6,210.4,422.4,136.7,209.6,139.3,0.0,93.3,116.3,3.4,238.6,373.2,22.6,0.0,24.4,24.2,233.7,198.5,40.7,1.0,296.3,238.29999999999998,67.7,294.0,139.4,2000-06
19.9,25.9,248.0,127.1,62.599999999999994,89.2,192.6,179.2,159.0,0.0,151.7,178.0,2.4,145.6,153.2,1.4,0.0,26.700000000000003,26.8,31.8,13.5,1.1,0.0,24.7,54.1,44.7,170.6,125.19999999999999,2000-07
12.4,101.7,85.7,49.699999999999996,60.5,51.5,285.6,123.9,182.8,0.0,85.9,84.39999999999999,1.8,147.6,65.3,8.0,0.0,16.6,37.8,109.0,17.9,40.7,3.1,34.1,119.10000000000001,4.2,73.6,376.3,2000-08
8.6,41.8,118.7,199.20000000000002,137.8,30.9,262.6,164.8,276.0,0.0,49.3,188.8,22.2,59.4,144.1,13.200000000000001,0.0,20.3,40.5,76.4,31.0,17.6,0.0,33.3,256.2,3.4,90.4,299.6,2000-09
36.800000000000004,144.8,66.3,114.5,113.5,58.9,73.4,171.5,92.0,0.0,83.1,105.1,86.9,200.7,119.89999999999999,25.0,16.9,10.1,88.1,78.4,109.3,2.1,0.0,42.099999999999994,64.3,39.9,138.6,95.4,2000-10
25.9,90.5,137.4,38.5,59.3,16.7,0.0,82.0,24.300000000000004,60.7,119.9,19.6,181.0,103.2,77.8,161.8,154.4,103.1,98.2,79.0,55.1,84.3,115.7,30.200000000000003,0.0,25.7,49.699999999999996,0.0,2000-11
77.0,7.1,11.4,25.200000000000003,16.799999999999997,107.0,0.0,4.9,0.0,275.2,20.3,41.800000000000004,174.7,5.3,0.0,136.1,252.60000000000002,142.4,132.1,20.2,64.7,26.4,243.5,152.20000000000002,0.0,15.3,0.0,0.0,2000-12
2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.2,0.0,312.5,79.8,0.0,143.4,92.4,0.0,167.4,451.3,298.9,122.0,0.0,0.0,121.9,269.1,0.0,0.0,0.6,0.0,0.0,2001-01
0.0,27.6,0.4,2.7,16.7,38.7,0.0,41.5,0.0,45.4,8.1,28.0,99.0,68.1,21.5,59.0,106.5,155.6,42.3,84.39999999999999,47.7,14.4,118.5,40.0,0.0,0.0,0.0,0.0,2001-02
90.2,55.0,170.0,44.8,146.0,212.3,36.8,157.1,19.1,47.0,126.0,168.9,122.3,74.80000000000001,220.1,164.29999999999998,103.0,244.7,85.6,71.6,73.2,42.4,290.5,21.6,0.0,29.2,77.4,0.0,2001-03
140.5,118.30000000000001,169.7,58.9,233.0,142.8,10.7,0.0,145.0,85.39999999999999,197.1,90.7,149.20000000000002,165.7,163.0,119.60000000000001,95.6,124.80000000000001,102.2,124.9,109.5,127.0,52.4,174.89999999999998,131.39999999999998,168.79999999999998,137.6,59.2,2001-04
222.1,181.5,86.1,144.6,113.7,413.7,92.9,186.3,69.8,0.0,66.89999999999999,192.9,48.8,181.1,106.7,38.9,24.1,11.0,81.3,103.8,137.4,15.0,20.4,271.9,78.0,239.70000000000002,171.5,144.7,2001-05
246.7,225.0,270.2,140.9,168.0,343.4,138.5,198.5,203.6,0.0,89.8,166.4,3.0,351.7,149.7,9.7,0.0,0.0,29.3,284.8,232.79999999999998,62.6,0.0,206.39999999999998,95.9,138.20000000000002,152.4,151.4,2001-06
16.3,19.4,44.4,48.7,48.6,273.0,125.4,243.2,80.3,0.0,133.5,63.8,17.6,68.7,112.5,8.5,0.0,7.2,51.7,65.5,39.7,0.0,0.0,190.00000000000003,167.0,5.4,45.5,130.2,2001-07
3.6,2.8,23.299999999999997,1.6,37.9,30.5,296.8,65.1,94.2,0.0,96.1,96.7,7.3,31.6,48.6,7.7,0.0,9.9,66.5,20.0,18.4,0.0,0.0,19.9,121.5,11.399999999999999,46.4,254.60000000000002,2001-08
77.7,92.9,84.3,127.3,87.2,45.7,148.4,284.0,207.5,0.0,81.8,182.70000000000002,25.1,91.0,216.9,7.3,8.6,5.0,92.4,79.2,85.5,0.2,1.3,11.9,182.0,105.60000000000001,184.60000000000002,276.59999999999997,2001-09
20.7,106.4,212.1,106.2,156.8,133.5,92.0,85.7,47.900000000000006,0.0,60.3,77.4,105.7,80.4,112.9,35.1,32.6,56.4,108.8,98.3,53.2,0.0,0.0,106.5,15.5,5.1000000000000005,150.20000000000002,35.9,2001-10
29.799999999999997,102.5,135.8,89.8,72.7,195.20000000000002,4.1,10.6,37.0,0.0,194.7,5.8,146.29999999999998,101.4,15.5,167.5,33.3,12.8,117.3,88.3,92.0,45.7,10.4,50.400000000000006,0.0,30.7,20.400000000000002,0.0,2001-11
21.500000000000004,52.1,18.5,2.8,41.2,33.7,0.0,29.0,0.0,103.0,21.299999999999997,3.1,113.0,31.5,18.4,79.19999999999999,174.5,99.4,42.6,31.9,0.0,42.6,127.9,3.0,0.0,6.1,1.0,0.0,2001-12
112.5,30.5,13.4,78.3,12.700000000000001,130.29999999999998,0.0,16.1,0.0,255.8,35.5,60.6,160.3,31.4,1.6,154.6,191.5,361.3,107.1,153.0,39.3,67.7,360.0,13.7,0.0,39.7,5.2,0.0,2002-01
24.3,38.5,57.199999999999996,15.4,38.1,46.9,0.0,22.700000000000003,0.0,97.6,2.0,30.6,104.8,32.9,7.6,61.6,182.7,193.1,60.6,52.0,83.0,55.5,192.8,35.800000000000004,0.0,13.0,18.6,0.0,2002-02
38.3,45.7,122.5,25.0,179.9,43.2,5.6,134.6,31.9,71.3,117.2,125.7,168.8,102.7,99.69999999999999,176.4,152.0,332.3,148.8,51.00000000000001,13.3,88.8,298.0,17.3,2.0,9.6,111.69999999999999,53.8,2002-03
133.2,176.4,211.1,176.9,147.2,157.2,107.5,158.6,96.0,4.6,178.6,113.1,191.5,192.7,238.90000000000003,153.6,61.4,176.7,194.4,150.20000000000002,149.2,58.1,116.3,182.6,92.5,175.3,172.2,90.9,2002-04
138.7,219.5,207.1,80.5,86.4,159.0,36.1,158.3,145.7,2.5,145.6,107.1,67.9,129.20000000000002,204.6,97.2,0.0,4.0,143.7,107.7,133.6,4.800000000000001,1.7,181.5,122.6,76.8,190.9,105.8,2002-05
420.6,229.1,288.7,212.9,251.2,482.5,203.0,293.7,137.7,0.0,113.1,175.3,5.6,180.1,265.5,4.199999999999999,0.0,7.6000000000000005,13.3,259.0,212.8,0.0,2.0,307.6,122.30000000000001,293.5,195.60000000000002,156.2,2002-06
31.6,12.72,389.8,68.6,398.1,530.8,239.2,197.8,244.4,0.0,72.6,157.7,2.4,237.2,281.4,1.3,0.0,2.4,19.0,153.5,72.5,0.0,0.0,247.6,104.5,72.0,298.2,222.8,2002-07
6.7,13.0,82.89999999999999,20.7,158.79999999999998,278.6,228.6,234.1,252.70000000000002,0.0,87.3,167.2,4.3,114.5,75.8,13.799999999999999,0.0,40.8,36.1,107.49999999999999,40.3,28.9,0.0,67.39999999999999,266.6,6.199999999999999,49.5,241.9,2002-08
22.6,29.5,77.2,46.2,113.3,18.3,157.6,164.7,157.7,0.0,24.2,163.5,12.899999999999999,129.9,123.5,34.300000000000004,0.8,48.4,11.700000000000001,74.1,38.9,30.8,0.2,5.2,79.8,37.5,106.6,160.7,2002-09
60.4,125.7,267.8,121.89999999999999,187.7,252.4,66.0,164.2,68.8,1.5,144.29999999999998,164.9,45.9,180.7,319.1,188.0,3.2,4.5,102.0,179.2,101.6,171.0,1.1,88.69999999999999,131.3,108.4,195.3,62.4,2002-10
13.399999999999999,158.4,169.5,43.3,112.9,164.2,3.6,47.5,17.6,0.0,105.39999999999999,28.1,142.9,92.7,45.2,89.0,21.4,172.6,133.1,212.29999999999998,89.8,48.4,87.2,67.2,0.9,12.8,65.9,2.6,2002-11
7.7,0.0,36.5,3.2,30.5,47.1,0.0,14.8,0.0,187.5,168.0,6.699999999999999,123.7,30.4,5.4,249.2,153.9,245.60000000000002,201.8,73.8,10.0,114.0,198.3,6.8,0.0,0.1,7.0,0.0,2002-12
2.5999999999999996,32.6,18.1,54.900000000000006,15.5,63.900000000000006,0.0,35.8,0.0,90.4,15.799999999999999,34.7,140.9,15.299999999999999,32.9,74.8,247.7,141.29999999999998,26.5,19.2,22.4,8.5,160.3,37.3,17.5,1.0,14.3,0.0,2003-01
9.4,10.100000000000001,96.8,26.599999999999998,58.7,65.5,12.399999999999999,54.9,30.8,68.2,7.3999999999999995,71.5,102.0,53.3,74.5,53.6,111.2,111.7,30.1,39.699999999999996,26.4,65.9,226.1,40.0,10.4,3.8,101.1,17.7,2003-02
25.1,9.5,83.3,62.0,84.9,183.2,11.9,85.0,28.8,51.9,49.8,28.700000000000003,171.6,45.8,73.1,76.0,167.0,92.2,112.2,148.70000000000002,32.8,56.1,255.1,76.1,40.6,44.6,54.8,33.1,2003-03
215.0,3.0,123.39999999999999,140.29999999999998,305.0,380.1,60.9,260.7,124.3,7.7,161.9,178.3,173.6,153.9,129.5,71.1,43.5,51.8,157.5,122.0,173.6,31.3,67.2,192.2,123.5,134.1,196.9,120.19999999999999,2003-04
71.2,92.6,163.4,185.4,68.9,264.4,67.0,54.1,190.4,17.8,235.1,35.5,60.199999999999996,129.7,188.8,185.3,0.0,32.4,147.6,96.6,123.19999999999999,85.5,12.8,182.2,151.0,62.0,128.9,73.5,2003-05
302.0,139.1,118.89999999999999,150.7,206.9,428.1,213.5,216.3,235.1,0.0,107.3,324.9,7.0,194.0,254.6,8.1,0.0,0.0,39.8,101.0,105.0,11.6,0.9,39.2,206.7,309.4,208.1,201.4,2003-06
36.800000000000004,33.9,51.0,142.6,105.9,85.1,152.9,117.0,49.6,0.0,90.8,109.9,1.8,109.3,95.3,1.2,3.4,0.0,35.2,86.80000000000001,86.3,0.0,0.0,6.5,130.0,52.2,108.2,249.5,2003-07
25.900000000000002,4.2,65.10000000000001,5.4,30.599999999999998,17.799999999999997,314.8,120.2,128.9,0.0,181.79999999999998,10.6,7.7,78.0,26.8,10.100000000000001,0.0,2.4,53.4,33.1,36.7,1.8,0.0,18.6,289.0,8.4,67.9,197.39999999999998,2003-08
39.8,100.3,46.300000000000004,58.1,139.9,61.9,169.1,181.6,304.09999999999997,0.0,100.7,190.8,21.000000000000004,49.9,99.5,19.6,0.0,1.5,23.099999999999998,60.1,89.6,0.0,0.0,11.3,215.3,21.6,232.6,613.5,2003-09
102.6,229.79999999999998,234.2,92.2,324.5,237.0,72.4,199.29999999999998,102.3,76.2,108.6,168.1,57.5,242.5,180.1,34.3,16.6,2.3000000000000003,27.5,303.1,126.4,1.5,0.0,234.8,69.8,31.1,161.1,98.3,2003-10
41.1,94.4,129.3,40.0,137.3,192.20000000000002,3.6,167.1,56.00000000000001,0.6,90.19999999999999,49.5,84.0,75.7,163.2,68.8,24.2,6.5,59.8,162.1,76.7,38.400000000000006,23.0,30.1,15.5,26.6,96.7,2.4,2003-11
15.5,68.89999999999999,54.900000000000006,14.700000000000001,25.0,20.2,0.0,33.0,1.0,172.8,68.5,86.9,105.89999999999999,21.0,30.9,74.8,162.3,73.2,83.5,10.6,18.2,23.5,217.7,9.600000000000001,0.0,23.599999999999998,25.799999999999997,0.0,2003-12
14.700000000000001,54.3,43.0,3.0,37.8,89.8,30.5,42.5,1.4,104.4,80.80000000000001,3.9000000000000004,153.6,11.2,25.799999999999997,138.7,175.5,142.1,84.4,37.6,28.6,90.1,218.5,59.3,14.5,6.5,30.1,30.0,2004-01
17.700000000000003,28.2,92.1,70.2,54.0,110.0,6.3,28.500000000000004,8.1,100.7,5.6,28.0,112.3,73.8,70.8,150.8,144.0,221.5,37.8,29.8,37.2,45.9,214.4,77.2,0.8,11.0,28.3,0.2,2004-02
5.300000000000001,77.7,156.2,92.2,136.6,30.5,27.7,122.1,118.2,146.1,56.2,88.3,138.5,92.0,164.3,120.8,110.0,141.5,81.3,91.10000000000001,85.2,80.4,160.6,96.2,34.1,13.8,15.5,49.8,2004-03
26.4,66.1,97.8,36.8,108.0,71.8,82.9,81.60000000000001,148.5,56.9,217.3,119.80000000000001,136.5,59.8,100.7,189.4,134.3,152.4,166.8,60.5,40.0,47.8,128.2,14.0,67.2,27.099999999999998,304.8,134.6,2004-04
121.5,230.4,204.9,161.8,132.0,137.3,124.9,119.5,173.4,0.0,77.5,257.5,37.2,132.29999999999998,72.3,48.0,0.0,25.4,73.8,145.1,123.4,1.1,0.0,189.39999999999998,133.2,91.8,86.8,116.1,2004-05
116.1,92.7,58.8,170.8,132.2,345.7,115.6,100.3,75.7,0.0,73.3,116.19999999999999,7.1,184.9,41.1,15.6,0.0,24.3,38.1,138.0,64.5,5.8999999999999995,1.6,132.3,147.0,55.699999999999996,63.4,194.0,2004-06
38.6,13.100000000000001,92.3,62.800000000000004,110.2,239.7,177.6,266.0,162.0,0.0,127.8,120.0,1.7,51.0,229.39999999999998,1.3,0.0,1.2,20.3,47.1,62.4,3.7,0.0,98.9,209.3,16.099999999999998,116.69999999999999,245.3,2004-07
18.4,85.6,76.69999999999999,40.9,34.6,22.900000000000002,450.2,107.1,268.4,0.0,72.39999999999999,41.6,4.6,54.4,115.0,1.6,0.0,36.4,35.5,52.6,58.0,2.4,0.0,15.2,264.8,31.9,173.5,395.4,2004-08
100.2,217.2,231.8,151.20000000000002,278.3,222.9,295.0,249.70000000000002,110.8,0.0,57.800000000000004,454.2,29.2,261.1,243.5,10.0,8.0,8.3,49.9,227.3,220.5,2.5,0.0,135.8,149.1,73.60000000000001,202.0,284.20000000000005,2004-09
87.5,82.4,306.90000000000003,28.8,136.1,229.4,61.0,106.4,95.8,0.0,96.6,125.8,69.3,119.5,232.4,72.6,7.4,106.10000000000001,65.0,164.89999999999998,92.2,29.7,2.7,251.20000000000002,33.9,55.5,187.9,32.3,2004-10
22.6,122.0,157.3,98.8,105.3,183.7,21.2,85.8,54.0,90.4,70.3,83.80000000000001,107.3,97.80000000000001,43.5,72.4,38.5,191.0,113.2,66.4,81.9,70.7,125.0,24.5,48.1,24.0,128.7,51.5,2004-11
4.8,23.1,82.0,68.8,78.4,135.9,0.1,13.2,21.1,189.1,43.1,29.400000000000002,135.0,82.4,76.49999999999999,110.2,286.9,435.1,78.9,4.4,33.7,50.6,246.4,13.2,0.0,0.0,12.0,0.0,2004-12
0.0,0.0,3.2,0.8,2.0,69.3,0.0,26.8,0.0,26.7,16.0,41.2,165.8,0.9,12.5,120.5,163.9,187.1,106.60000000000001,22.9,55.800000000000004,31.7,152.5,0.2,0.2,4.4,61.1,5.7,2005-01
7.199999999999999,11.5,122.8,10.5,68.3,90.0,0.0,38.300000000000004,4.7,58.099999999999994,0.3,43.5,58.199999999999996,38.7,48.9,69.0,127.8,50.800000000000004,36.5,42.8,8.5,0.0,112.0,55.4,14.2,2.0,6.1,28.1,2005-02
127.0,109.0,158.2,121.80000000000001,178.0,193.9,3.0,151.2,18.099999999999998,135.5,29.5,173.6,125.9,140.8,84.2,150.6,132.6,224.5,168.8,140.70000000000002,83.0,44.5,257.7,136.7,69.9,184.49999999999997,67.1,19.4,2005-03
32.3,59.4,125.1,53.1,78.19999999999999,271.5,177.4,29.099999999999998,95.7,17.2,97.39999999999999,151.2,143.6,55.4,146.4,201.4,54.8,107.80000000000001,136.7,35.8,17.0,80.1,51.9,50.400000000000006,138.5,24.6,158.5,142.0,2005-04
109.0,147.7,70.3,81.1,161.8,518.8,86.4,195.70000000000002,169.9,0.0,249.6,65.3,56.300000000000004,173.3,272.1,71.2,0.0,116.30000000000001,125.10000000000001,81.2,168.2,22.8,38.0,269.70000000000005,81.2,94.1,231.5,129.4,2005-05
167.2,158.29999999999998,210.1,93.7,126.9,290.8,196.4,119.6,159.8,0.0,98.2,117.9,4.3,72.8,121.3,5.7,0.0,2.6,23.0,214.6,127.10000000000001,0.0,6.1,103.0,109.1,147.1,128.8,219.6,2005-06
46.5,73.0,45.2,76.7,10.5,23.5,119.2,125.7,186.8,0.0,64.9,71.9,1.8,23.8,18.3,1.3,0.0,0.1,28.7,47.800000000000004,32.5,0.0,0.0,3.3,340.2,44.900000000000006,133.2,246.1,2005-07
27.7,7.9,35.0,21.8,27.7,15.8,169.1,106.2,116.2,0.0,148.6,43.8,10.899999999999999,59.9,36.699999999999996,17.2,0.0,0.0,36.2,57.7,48.300000000000004,11.7,0.0,4.8,88.10000000000001,1.4,49.5,114.7,2005-08
28.0,64.2,86.7,70.7,49.1,74.8,258.7,157.0,239.0,0.0,122.6,150.1,28.2,106.3,174.1,10.5,0.0,15.1,49.7,52.3,77.1,10.8,0.0,37.0,190.7,22.7,114.8,300.0,2005-09
91.0,121.8,162.8,173.7,198.3,297.3,44.9,153.6,151.6,36.0,134.8,185.6,45.7,133.0,236.9,46.8,2.2,8.8,66.3,110.9,124.3,42.1,0.6,190.9,69.5,43.599999999999994,248.1,120.0,2005-10
85.5,34.4,123.5,121.2,107.1,87.2,1.0,64.9,0.0,10.5,32.7,51.3,131.2,78.8,49.800000000000004,51.099999999999994,47.1,1.4,95.4,127.60000000000001,130.6,15.799999999999999,0.0,41.3,0.0,41.300000000000004,80.0,0.0,2005-11
56.2,4.800000000000001,31.7,53.9,79.0,48.0,0.0,18.3,55.0,45.699999999999996,30.6,53.3,72.4,59.3,29.8,86.3,112.9,39.6,47.0,14.0,26.2,5.8,97.3,26.2,40.9,0.2,51.5,0.0,2005-12
8.700000000000001,2.9,68.2,2.4,67.39999999999999,0.3,0.0,45.3,3.9,35.4,6.1,78.4,179.0,72.8,111.1,73.8,199.4,109.2,42.4,8.700000000000001,27.400000000000002,19.2,140.0,4.3,0.0,0.0,9.4,1.2,2006-01
6.0,11.399999999999999,114.8,31.5,92.0,2.3,12.2,61.2,15.4,123.7,39.8,60.9,123.0,92.4,98.39999999999999,84.0,94.60000000000001,168.5,71.4,100.8,45.6,36.7,170.9,6.8,22.9,0.0,45.6,7.1,2006-02
25.8,168.3,128.3,96.1,143.0,47.8,27.4,114.1,23.5,182.3,100.7,110.5,115.8,190.89999999999998,112.8,159.4,114.0,251.4,163.3,47.6,50.1,207.0,177.7,11.2,19.1,34.6,86.1,2.1,2006-03
37.0,75.60000000000001,132.1,71.2,151.8,92.7,87.8,119.0,170.70000000000002,20.3,136.3,60.699999999999996,192.9,150.60000000000002,66.9,145.9,160.7,256.9,125.8,58.199999999999996,81.5,202.0,194.60000000000002,22.599999999999998,58.5,17.5,139.5,96.4,2006-04
236.6,522.2,249.0,245.6,393.0,232.7,175.6,218.5,156.2,1.2,130.7,234.7,94.10000000000001,246.5,187.3,101.3,60.5,63.0,162.3,235.1,189.1,35.4,2.1,360.4,138.0,208.9,174.8,164.9,2006-05
118.1,120.80000000000001,97.6,91.1,230.70000000000002,382.7,167.7,328.1,121.3,5.5,67.3,289.2,4.9,258.1,145.4,5.8,0.0,12.9,29.1,312.8,81.6,7.699999999999999,0.0,228.39999999999998,87.89999999999999,167.5,119.7,140.6,2006-06
42.1,11.600000000000001,79.4,6.6,123.1,95.6,180.7,151.5,178.9,0.0,59.199999999999996,30.2,4.6000000000000005,44.3,66.7,1.2,0.0,47.4,41.4,47.7,45.5,10.899999999999999,3.3,132.2,156.10000000000002,28.1,50.7,143.5,2006-07
16.1,17.1,40.900000000000006,10.2,33.0,17.5,243.5,81.9,167.8,0.0,137.79999999999998,12.9,4.9,26.4,65.2,3.7,0.0,55.0,55.3,24.0,9.9,0.8999999999999999,2.4,30.900000000000002,211.2,6.3,51.199999999999996,71.1,2006-08
71.1,128.0,163.0,136.9,229.6,89.3,197.2,296.2,134.6,2.2,65.7,89.1,17.7,192.2,111.39999999999999,17.3,0.0,7.1000000000000005,50.099999999999994,146.3,126.0,42.6,0.7,84.2,151.2,100.8,195.7,233.5,2006-09
75.6,156.0,166.6,104.0,171.4,195.4,78.5,161.2,134.9,1.4,51.199999999999996,154.5,42.8,171.39999999999998,158.4,66.2,17.8,51.5,68.10000000000001,193.0,89.0,118.8,0.0,252.3,124.3,111.4,299.1,68.3,2006-10
11.2,2.1,91.89999999999999,33.699999999999996,89.6,153.7,0.0,97.1,1.1,55.5,149.4,35.599999999999994,186.79999999999998,68.1,32.5,173.9,74.10000000000001,61.99999999999999,245.0,62.1,85.89999999999999,168.2,92.2,45.8,1.5,0.0,23.8,0.0,2006-11
0.1,0.8,11.9,27.6,39.0,97.80000000000001,0.0,29.1,0.0,127.2,161.6,5.0,205.4,20.8,3.7,185.7,319.6,310.8,156.1,62.3,61.0,169.8,390.1,10.4,0.0,0.0,0.0,0.1,2006-12
0.0,0.0,0.0,0.0,4.5,2.2,0.0,0.0,0.0,264.9,42.199999999999996,2.2,120.5,45.699999999999996,0.2,114.7,240.20000000000002,50.8,114.3,0.0,0.0,14.6,301.8,0.2,0.0,0.0,11.2,0.0,2007-01
