"","date","Same","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","K"
"363",1997-12-23,88.1,63.8,77.2,10.5,5.8,0,0.3,7.4,0,41,76,65.4,12.5,7.2,7.8,2,0,0,0.1,85.6,2.7,48.9,78.8,0,0,0,24.4,90.1,58.199999332428
"364",1998-01-07,169.5,108.1,198.1,0,0,0,0,5.1,0,0,61.7,248.8,0,0,0,0,0,0,0,121.6,0,147.9,117.2,0,0,0,7.4,112.7,59
"365",1998-01-22,29.7,32.5,96.6,42.6,0,10,0,0,0,0,2.2,17,3.3,45,65.7,0,0,9.9,13.8,2.8,0,18.9,101.9,0,0,0,9.7,41,70.1000003814698
"366",1998-02-06,55.3,141.7,99.8,25.3,8.7,8.8,47,7.6,59.7,57.5,99.2,54.5,0,5.1,137.3,32.8,1.2,2.6,25.4,64.3,12.6,65.8,275.2,3.4,3.1,0,8.6,193.4,41.5000008344651
"367",1998-02-21,0,17.4,101.5,6.4,0,10.4,0,9.4,0,6.1,32.9,37.9,5.6,3.8,8.5,41.7,0,0,0,4.6,0,16.7,68.4,0,0,0,24.9,93.1,81.7999999523163
"368",1998-03-08,29.9,194.3,115.5,22.3,0,21.4,1.3,6.1,0,78.8,10.7,153.3,18.5,12.1,70.6,5.7,0,1.8,26.5,30.3,0,4.4,20,0,0,0,10.9,20.8,63.9999997615815
"369",1998-03-23,16.9,4.2,98.6,18.9,12.8,2.4,47.2,12.2,28.9,39.6,52.3,121.4,12.7,32.6,45.2,6,4,25.3,108.3,39.8,0,22.7,108.5,0,2.2,0,30.6,56.2,93.5000007152558
"370",1998-04-07,53.3,146.6,43.1,130.2,0,0,90,35.2,46.3,99.3,101.6,32.6,0,24.7,25.5,6.3,43.1,147.7,20.4,71.4,0,77.8,105.9,0,6.2,29,74,97.6,125.899998664856
"371",1998-04-22,119.2,27.1,1.4,134.7,35.7,68.2,195.9,104.5,15.9,116.9,71,50.7,83.3,47.1,47.3,42.3,49.2,69.5,83.8,171.3,34.1,2.4,22.5,55.9,99.4,23.3,145.4,158.3,86.9000005722046
"372",1998-05-07,56.7,59.7,0,152.3,75.9,167.4,63.7,75.6,18.2,147.6,74.8,0,42.1,31.7,122.3,97.2,82.6,27.2,98.8,199.4,65.8,9.8,0,62.8,47.2,70.2,73.2,32.1,25
"373",1998-05-22,1.7,31,0,60.3,82.2,107.3,87.5,76.5,93.1,85.2,32.6,2.6,91.5,181.7,55.3,69.7,155.4,165.9,50,18.9,49.6,0,0,110.3,29.7,76.5,88.4,50.2,17.7999992370605
"374",1998-06-06,0,17.7,0,97.4,28.2,67.2,35,18.7,102.4,133.9,44.3,3.4,108.2,37.4,10.9,35,158.9,89,132,86.5,58.3,0,0,54.7,68.3,41,98.2,12.4,28
"375",1998-06-21,0,0,0,53.2,6.3,144.2,37.2,35.9,67.5,81.4,10.5,0,142.8,63.3,109,8.9,11.5,45.4,85.1,40.1,0.5,0,0,26.5,29.9,5.3,78,13.8,0
"376",1998-07-06,0.7,0,0,33.4,11.2,18.9,79.7,20.8,18.3,73.4,27.5,0.7,27.9,12.2,136,1.5,25.5,17.6,15.1,67.7,4.7,0,0,28.5,51,98,71.2,0,0
"377",1998-07-21,1.3,3.8,0,29.2,1.6,9.4,14.4,14,86,16,4.2,1,2.5,9.8,15.1,0.9,50.3,8.1,10,4.1,1.6,0,0,6.8,56.6,76.6,38.5,6.2,0
"378",1998-08-05,0,1.8,0,41.4,0,5.6,78.2,6.3,100.5,42.9,6.8,0.2,72.9,22.8,71.1,32.2,94.7,8.2,40.4,53.5,0.8,0,0,18,44.4,214.1,124,0,0
"379",1998-08-20,1.6,0.3,0.4,27.9,0.3,0,1.5,1,71.8,19.6,13.5,8.6,13.2,1.9,36.5,0.2,112.6,61,1.4,45.6,4.6,0,0,8.4,67.1,46,47.3,4.8,0
"380",1998-09-04,38.3,5.6,11.7,27.1,0,9.1,16.6,3.1,122.2,55.4,8.8,27.6,10.4,8.4,18.6,37.6,215.3,140.3,39.5,22.5,2,0,0,8.1,118.6,71.9,58.2,0,0
"381",1998-09-19,0,11.1,7.5,57,13.5,59.8,42.6,2.8,31.6,104.2,25.9,13.9,61.5,33.7,27.8,155.2,130.4,38.4,23.2,93.8,0.3,0,1.5,47.8,127.7,80.8,136,1.2,8.89999961853027
"382",1998-10-04,0.4,15.6,1.2,49,55.2,282.3,129.4,97.6,69.9,84.3,22.8,10.6,96.2,79.7,71.5,21.4,30,111.1,88.8,27.2,41.6,0,0,52.2,158.1,13.5,144,7.8,27.5
"383",1998-10-19,20.3,23.7,0,17.9,153.3,33.1,31,226.2,10.7,57,34.6,4.9,99.5,232.2,80.1,68.8,7.5,30.1,35.5,58.5,41.1,0,15,61.7,8.6,66.1,21.2,20.3,32.3999996185302
"384",1998-11-03,0.4,24,0,0.9,0,34.4,55.4,23.2,1.6,40.1,40.8,1.6,83.8,83,99.4,28.2,0,10.8,16.5,62.6,1.6,0,0,38.1,0,0,11.6,30.1,74.9000005722046
"385",1998-11-18,44.4,49.8,43.6,22.6,14.1,48.2,50.3,0.9,5.3,85.4,6.3,21.3,41.9,68.8,43.1,123.8,0,34.9,14.4,57.1,4,0.7,8.6,99.2,2.7,0,6.3,17.3,94.1000001430512
"386",1998-12-03,0,9.7,5.7,6.9,14.6,3.5,36.1,40.9,0.3,9.4,1.8,70.5,1.3,58.8,12.9,16,1.4,6.9,9.2,12.4,11.7,0,10.2,17.1,16.2,0,6.6,33,70.2999997138977
"387",1998-12-18,0.2,90.6,37.8,24.8,11.5,0,0,0.2,0,12.4,5.4,14.6,0,71.6,20.8,6.1,0,1,16,10.7,0,7,66.4,8.2,0,0,10.2,10.5,63.0999996662141
"388",1999-01-02,28.2,32,36.6,1.4,7.6,6,54,20.2,12.5,74.2,62.3,95.1,65.6,51.5,8.6,27,45.6,0,19,10.8,27.2,46.5,137.8,20.2,4.2,0,20.3,47.4,63.2999994754791
"389",1999-01-17,7.7,79.4,174.8,59.9,0.3,1.9,4.1,35.2,0,8.7,38.3,85.7,22.3,0,20.4,11.6,0,2.4,40,2,2,95.5,193.4,15.5,0,0,3.8,28.2,44.8999996185303
"390",1999-02-01,0,32.8,110.4,15.9,4.3,6.8,35.5,6.2,0,19.6,3.6,64.8,20,38.9,2.6,13.6,3.2,20.7,39.4,0,9,28.5,69.5,20,0,0,33,11.9,39.3999996185303
"391",1999-02-16,15.8,41.5,102.3,13.9,34.3,36.4,13.2,19.3,28.7,28.2,13.7,104.6,16.5,11.2,14,8.5,7.4,43,6.6,4.1,74.2,22.1,56.1,14.7,12.2,8.9,18.3,40.7,46
"392",1999-03-03,79.4,67.1,164,36.5,4.8,73,54.1,44,14,52.4,139,124.9,31.3,85.4,86.4,92.5,3.1,83.9,68.7,39.3,13.4,151.3,126.5,26.4,0,0,44,132,72.4999998807907
"393",1999-03-18,48.2,137.5,110.1,96.9,6,55.8,50.8,93.3,27.2,73.1,93,81.7,51,10.4,45.7,71.3,6.9,101.5,75.6,63.3,10.1,73.1,219.9,41.4,20.7,14.7,15,156.8,64.4999995231628
"394",1999-04-02,26.1,106.9,150.9,98.7,16.1,1.7,56.4,88.6,69.9,10.4,95.4,124.9,7.4,44,45.1,50.4,27.9,112.4,13,21.6,11.3,71.9,124.6,7.5,37,0,26.6,138.6,76.3999977111816
"395",1999-04-17,68.6,32.2,24.4,90.9,27,56.6,95.3,50.4,72.7,81.4,83.8,106.6,56.7,101.3,109.9,36.8,34.9,61.9,189.9,51.1,34.3,0,27.4,17.4,44.3,29.3,133.6,81.2,75.6999979019164
"396",1999-05-02,23.1,29.6,11.3,54,45.8,30.2,29,51.4,32.3,183.4,35.8,45.4,145.9,101,86.2,93.9,86.6,55.3,130.3,71.1,36.8,0.1,52.6,26.6,54.2,35.9,157.9,82.2,33.4000005722046
"397",1999-05-17,1,0,4,47.7,7.3,26.3,76.2,61,97.4,78.2,14.7,0,124.8,120.8,104.8,34.3,28.9,105.2,63.8,7.1,12,0,0,30.6,82.6,84.8,101.2,0,0
"398",1999-06-01,21.7,4.5,0,119.3,160.9,201.8,199,99.7,72.5,163.7,9.8,31.5,175.5,200.9,202.8,211.7,80.7,42.6,131.7,28.5,93.1,0,2.5,167.8,74.7,46,109.4,20.6,0
"399",1999-06-16,4.8,0,0,98.6,166.4,100.8,175.4,92.3,77.3,120.9,9.4,0,181.5,337.3,116.7,67.6,77,68.4,118.1,49,76.2,0,0,294.7,71.3,50.9,163.3,0,0
"400",1999-07-01,5.5,0,0,111.1,57.5,92.9,187.2,91.5,76.5,152.6,3.6,7.8,100.4,237.3,257.3,59.9,67.8,94.7,43.1,11.7,37.4,0,0,126.2,88.3,102.3,102,9,0
"401",1999-07-16,2.9,3,0,91.5,4.1,98.4,37,103.3,28.1,44.4,42.1,0,36.9,7.2,64.1,1.6,48.3,18.2,70.3,121.7,4.3,0,0,22.5,269.6,232.5,110.7,0,0
"402",1999-07-31,5.6,2.8,2,0,0.3,37.8,1.7,0.3,60.1,4.3,46.6,0,0,0,12.2,4.4,35.7,2.1,1.7,52.6,0,0,1.1,0,65.1,125.8,5.2,2.9,0
"403",1999-08-15,19,2.6,0,53.6,19.4,102,77,92.1,130.7,205.7,3.3,2.1,41.8,41,114.1,9,133.5,99.6,119.1,49.1,5.2,0,3.8,67.3,92.4,115.6,109.9,1.9,0
"404",1999-08-30,0,30.9,2.7,116,18.8,10,85.5,11.9,205.2,33.3,5,1.4,76,19.4,49.1,22.1,126.9,68.2,52.3,37.9,19.1,0,0,22.6,189.2,199.9,26,4.4,0
"405",1999-09-14,2.7,10.5,0,79.7,11.8,75.9,224.6,14.5,82.7,67.3,13.4,21.9,16.2,21.8,55.6,42.7,84.1,37.5,177,23.7,9.4,0,2.1,28.1,87.8,93,72.4,4.6,37.3999996185302
"406",1999-09-29,5.7,45.8,2.8,89,17.6,35.9,47.7,30.5,46.4,18.2,31.3,1.1,20.3,27.1,18.3,43.2,161.5,98.3,87.9,35,17.9,0,0,38.8,106.3,40.8,100.2,7.1,66.3000001907348
"407",1999-10-14,0,1,0,111.9,9.2,21.8,123.6,24.4,25.3,67.7,22.3,0,129.1,158.3,126.9,28.6,31,61.7,89.5,26.2,11.8,0,0,29,80,30.5,89.7,25.3,0
"408",1999-10-29,54,49.6,0,14.6,8.4,73.9,106.8,76.3,3.5,59,58.9,18.8,96.4,68.5,68.9,8.6,4.3,62.3,110.3,75.2,2.3,0,3.7,50.5,2.4,6.9,13.8,33.5,35.8000001907349
"409",1999-11-13,108.5,103,10,27.8,0,40.9,47,16.9,0,75,72.3,32.4,110.8,84.7,44.8,8.5,0,48.9,23,22.5,4.7,0,11.5,35.2,0,1,8.5,176.7,92.8000001907348
"410",1999-11-28,28.9,83.2,19.8,0,2.4,7.6,16.9,5.4,0,0,61.4,2.8,1.8,70.8,0.4,12.4,0,0,0,63,3.4,0,57.6,9.9,0,0,58,56.7,100.600001335144
"411",1999-12-13,19.4,74.2,60.7,0,0,0,0.5,15.1,0,14.7,51.2,69.7,0,22,0,4.3,0,0,0,3.8,0,114.8,74.1,9.2,0,0,0,98,83.5999999046326
"412",1999-12-28,5.3,65.7,119.3,7.9,0.4,0,14.6,18.1,37.1,0,26.3,79.7,29.4,41.2,0,0,0,0,0,7.4,0.1,111.7,108.6,0,18.3,18.8,3.1,18.8,68
"413",2000-01-12,0,79.4,107.4,54.5,0.3,28.8,33.5,9.1,13.7,53.4,53.9,5.4,12,33.1,10.2,0,5.6,49.2,4,2.1,0,1.8,50.4,7.3,41.7,0,50.3,56.1,75.4999997615815
"414",2000-01-27,0.4,17.2,36.3,0,0,0,0,0,0,0,29.4,44.5,0,0,0,0,0,0,0,0,0,44.8,111.1,0,0,0,0,39.8,40.5999993085861
"415",2000-02-11,0,36.1,107.4,2,0,9.9,10.6,0,0,24.1,3.5,57.4,4.8,1.6,4.7,0,0,0,4.7,0,0,38.9,67,0,0,0,0,10.5,72.9999997615814
"416",2000-02-26,22.2,47.2,97.2,5.2,0,15.9,0,0,0,46.2,34.7,189.5,11,30.5,5.3,2.7,0,0,15,0,0,166.8,59.1,3.9,0,0,0,21.4,74
"417",2000-03-12,65.3,65.1,92.1,110.2,59.2,14.7,45.1,64.1,46.7,152.2,14.9,137.6,320,20.1,50,63.1,14.5,14.3,21.3,0,30,9.2,144.8,20.1,38.5,3.3,118.2,21.1,77.2000000476837
"418",2000-03-27,44.1,144.2,94.5,89.2,5.7,80.5,62.2,121.9,26,42.2,49.6,43.6,60.8,74.4,52.9,19.6,47.4,52.8,27.1,17.2,21.4,30.7,74.5,54.5,10,70.6,29.7,118.1,92.9999990463257
"419",2000-04-11,2.5,27.3,45.3,59.6,21.5,63.4,70.7,26.9,47.5,46.2,25.4,46.6,44.1,76.4,4.9,51.4,21.3,110.6,72.9,7.6,17.8,1.8,4.9,25.9,25.7,28.7,68.7,24.1,127.900000572205
"420",2000-04-26,67.5,29.5,14.3,139.2,59.9,36,97.2,15.2,20,63,54,48.5,28.7,88.4,45.7,91.5,42.1,36.9,44.7,54.1,54.5,0.4,4.8,66.9,23,36.1,33.7,49.9,48.9000015258789
"421",2000-05-11,0.7,5.6,2.4,63,57.6,129.8,141.4,92.4,129.5,83.2,42.3,6.4,40.6,43.1,41.6,51.3,68.6,29.2,20,18.1,72.7,0,0,53.6,76,116.8,71.4,2.6,25.6000003814697
"422",2000-05-26,2.5,23.8,0,96.7,72.3,55.5,63.4,169.9,66.5,94.2,4.6,0.5,196,376.4,68.8,139.9,44.1,191.3,129.7,21.7,51.9,0,0,130.3,120.7,76.3,43.5,7.2,0
"423",2000-06-10,38.2,0,1,221.1,44.2,75.4,57.9,158.3,85.7,145.1,16.2,23.9,112.3,245.1,164.1,39.2,113.4,111.7,114.5,76.7,3.8,0,0,89.7,148.3,49.3,152.6,15.4,0
"424",2000-06-25,0,3.4,0,138.4,17.2,78.9,88.7,70.8,64.6,63.1,22.3,0,30.4,134.5,64.1,19.7,49.4,113.7,42.1,72.9,33.6,0,0,22.4,52.1,111.5,136.8,0,0
"425",2000-07-10,0,0,0,41.4,1,45.6,3.4,0,60.5,0.5,5.3,0,7,0.7,1.9,0.3,39.5,16.8,14.5,66.5,0.5,0,0,3.1,6.7,95.1,12.9,0,0
"426",2000-07-25,41.8,2.4,3.1,99.9,22.4,44.3,119.5,18.4,118.2,66.6,12.8,32.8,13.9,27,214,115.2,162.6,164.6,138.1,24.4,46.3,0,0,3.1,107,79.3,111,8,0
"427",2000-08-09,0,1.8,0,14.8,1.7,46.9,16.1,3.1,98.6,18,31.4,0,69.1,5,55.4,0.6,205.9,6.3,108.5,68.9,0.1,0,0,11,17.1,220.6,47.9,1.4,0
"428",2000-08-24,11,0,0,31.1,1.8,4.4,98.2,29.6,47,9.7,5.2,10.5,33.9,41.7,22.9,11.9,89.2,21.8,10.8,38.6,0,0,0,3.8,66.9,77.6,109.4,1.8,0
"429",2000-09-08,6.6,2.3,0,100.3,7,142,121.4,21.9,139.2,96.2,8.5,13.2,32.7,16,111.6,6.8,144.4,37.9,44.8,14.9,3.4,0,0,6.6,133.7,108.4,19.8,11.4,26.1000008583069
"430",2000-09-23,2.1,33.1,0,44.9,0.5,104.5,26.7,6.5,129,48.5,31.9,8.8,56.8,13.2,24.4,48.4,154.5,61.2,97.3,13.1,6.7,0,0,24.4,80.5,109.6,97.1,0,43.7999992370605
"431",2000-10-08,0,64.3,0,42.1,0,5.8,23.9,22.7,72.3,70.5,78.9,4.2,28.9,17,16.9,1,59.9,92.3,33.7,60.4,0,0,0,47.4,58.3,72.1,74.3,25,49.7999992370605
"432",2000-10-23,0,36.6,0,49.2,36.6,72.8,80.8,17,2.1,50.6,40.2,5,70,41.4,84.4,160.1,0,72.6,113.4,46.9,33.2,0,19.7,74.6,0,0,70.6,7,54.1999988555909
"433",2000-11-07,49.6,117.7,57.3,61.7,25.9,10.6,3.7,30.2,16.8,39.2,47.2,55.8,33.6,7.7,54.4,43.2,0,3.8,70.3,59.1,25.7,43.3,58.2,40.5,0,0,72.9,81.8,89.3000011444093
"434",2000-11-22,37.6,49.8,112.3,16.1,0,12.1,0,1.7,5.4,5.6,43.8,60.1,11.8,64.1,33.1,17.2,0,0,2.3,34.8,0,43.9,176.8,1.9,0,0,0.9,73,68.199999332428
"435",2000-12-07,23.5,98.8,77.7,0,55.4,0,0.4,85.2,0,6.1,60.1,32.1,6.3,17.4,3.9,0,0,0,0.8,19,0.9,128.5,89,1.5,0,0,0,67.8,120.899999141693
"436",2000-12-22,18.6,66.2,247.2,0,21.6,25.2,41.4,65.3,0,10.7,49.9,107.4,13.9,34.1,1.9,7.1,0,0,5.1,9.7,14.4,152.7,146.8,63.2,0,0,4.9,113,56.0000002384185
"437",2001-01-06,59.7,93.4,95.8,0,2.6,0,0,0,0,0,44.5,149.5,0,0,1,0,0,0,91.8,14.7,0.6,153.4,213.4,0,0,0,1.2,83.2,58.0000004768372
"438",2001-01-21,55,48.4,43.8,21.5,0,0,10.5,8.3,0,2,70.7,161.6,48.2,5.8,0,0.1,0,0,40.5,55.4,0,127.1,180.4,26.8,0,0,1.5,39.5,42.4999995231629
"439",2001-02-05,1,74.8,87.4,0,0,0,0,0,0,0,35.1,119.5,0.5,5.4,0,0,0,0,0,8.1,0,44.9,85.4,0,0,0,0,55.6,40.0999997854233
"440",2001-02-20,17.1,75.1,68.6,13.8,31.3,12.6,35.7,41.2,0,33,10.2,13.2,43.8,97.5,30.7,68.1,0,4,35.8,1.3,28.4,2.6,28,48.4,0,0,69.3,17.2,63.8000004291534
"441",2001-03-07,0,37.8,160.5,151,58.9,34.9,107.7,12.1,7.3,122.6,15.8,148.7,63.5,136.6,110.7,14.4,0,26.7,57.7,65.4,0.8,21.2,53.1,45.7,0,0,93.7,23.2,62.6999998092652
"442",2001-03-22,27.3,49.7,108.2,111.1,27.1,5.4,62.8,1.9,20.7,30.8,73.3,99.8,0.9,25.8,76.1,40.6,1.9,50.8,66.7,129.6,28.8,32.1,74,4,50.5,36.8,34.1,147.1,83.6000006198883
"443",2001-04-06,86,56.2,30.1,25,42.3,50.9,52.9,62.3,67.5,184.7,78.2,54.9,103.8,61.6,100.9,29.3,45.3,83,106.4,65.1,75.8,76.5,42.9,62,7.7,10.7,0,73.7,99.2000017166138
"444",2001-04-21,41,84.7,0.8,120.5,133.9,3.2,41.9,110.7,74.9,26.9,23.3,66.1,20.2,63,27.9,55.5,81.9,51.2,7.8,84.1,96.7,0,18.8,43.5,121.9,1,34.6,50.3,44.4999990463257
"445",2001-05-06,9.5,21.4,0,54.5,79.3,59.1,124.2,156.9,25.3,64.9,17.2,4.4,59.9,162.3,28.2,56.9,64.4,124.6,67.8,29,76.9,0,10,103.7,12.1,64.8,29.7,1.4,32.1999998092652
"446",2001-05-21,5.5,19.9,20.4,21.2,80,84.9,48.7,149.6,77.8,53.6,74.1,6.6,45.7,308.6,67.4,118.2,13.4,49.3,131.2,32.7,130.3,0,7.9,88.5,31.6,57.6,155,16.4,25.6000003814697
"447",2001-06-05,0,0.3,0,69.3,123.5,35.9,56.8,85.1,26.1,73.7,10.1,0,64.1,89.2,112.1,132.1,40.3,44.2,257.1,58.6,108.2,0,0,106.1,20.6,58,46.7,6.6,0
"448",2001-06-20,62.6,0,0,85.1,125.2,117.1,108.4,122.5,140.6,92.2,3.4,3.6,225.5,303.7,144.1,92.2,132.5,115.7,88.5,18.1,30,0,0,81.1,80.6,55.6,141.5,0,0
"449",2001-07-05,0,0,0,61.9,2.9,36.6,45.4,135.6,41.6,27.8,17.7,0.8,44.1,136.6,39.6,8.9,44.4,7.4,42,89.7,3.1,0,0,12.7,40.9,56.2,126.6,2.1,0
"450",2001-07-20,0,17.6,0,38.6,11.4,0,16.2,18.6,36,14.6,38.1,10.5,14.8,28.2,3.6,10.5,94.3,27.5,8.6,42.5,2.3,0,0,17.8,111.2,69.7,99.5,6.4,1.60000005364418
"451",2001-08-04,0,7.3,0,32.9,0,1,66.6,1.6,66.9,8.6,47.3,0,5.7,9.7,2.3,1,99,45.2,9.2,83.6,0,0,0,6.9,30.3,113.2,26.7,7.7,0
"452",2001-08-19,0,0,0,15.7,3.6,0.6,29.6,18.3,27.3,40.2,15.1,2.2,14.3,20.4,23,1.8,122.7,1.2,22.4,11.7,16,0,0,15.5,87.7,177.5,33.3,0,0
"453",2001-09-03,0,6.8,1.3,111,55.8,93.1,124.5,2.3,82.5,35.9,31.9,5,42.8,4.3,53.3,67.5,129.6,102.8,72,52.3,78.3,0,8.6,48.3,63.5,90,112.6,4.3,0
"454",2001-09-18,0.2,21.7,0,105.9,29.3,51.9,60.5,9.6,140.2,43.7,66.5,0.4,53.6,42.2,35.6,42.7,152.8,81.8,19.5,33.1,27.4,0,0,33.2,117.2,85.8,170.9,9.6,26.8999996185303
"455",2001-10-03,0,59.5,0,62.6,0,23.6,44.3,4.3,32.7,56.5,12.7,51.3,26.7,5.2,49.3,19.9,24.6,133.6,57.5,14.3,0,0,1.6,4,15.5,64.6,46.2,13.1,20.5
"456",2001-10-18,0,43.1,0,50.3,13.3,64.9,30.8,102.2,0,105.9,100.8,4.7,55.2,127.5,186.5,84.3,5.5,16.6,22.4,44,0.4,0,44.3,49.2,0,0,39.5,21.2,29.6999998092652
"457",2001-11-02,36.4,100.3,10.4,10.5,16.2,41.7,0.2,5.8,36.9,48.5,85.1,11.9,66.2,137,83.7,38.3,0,16.8,28.2,129.3,12.2,0,20,80.6,0,1,5.2,75,74.9000005722047
"458",2001-11-17,9.3,46.5,0,22.7,13.9,50.5,7.2,44.9,0.1,25.7,21.5,0.9,22.4,63.5,21.7,50.5,0,3.9,81.2,62.8,18.5,0,0,11.4,0,3.1,27.9,86.7,26.1999998092651
"459",2001-12-02,9.6,65.3,6.2,0.6,21.2,0.4,1.5,2.5,0,13.7,22,6.9,30.8,20.1,17.4,50.7,0,0.7,1.2,14.5,6.1,56.2,25.1,0,0,0,6.5,6.3,91.6999987363815
"460",2001-12-17,33,46.9,121.7,0.1,0,0,0,0.2,0,16.3,20.6,92.5,0,8.3,0.7,0,0,0,22.3,5.8,0,46.8,149.4,0,0,0,0,72.9,98.3999996185302
"461",2002-01-01,29,82.6,171.5,1.6,112.5,63.4,50.6,13.7,0,11.9,88.8,141.2,153,100.3,13.4,30.5,0,5.2,30.7,34.2,39.7,194.5,49,39.3,0,0,16.1,72.7,107.300000667572
"462",2002-01-16,38.7,77.3,162.5,0,0,14.9,10,0,0,0.8,18.3,215.9,0,30,0,0,0,0,0.7,1.3,0,61.3,136.4,0,0,0,0,81.9,110.200000286102
"463",2002-01-31,9.1,41.9,116.9,0,8,0,0,0,0,12,37.8,92.5,0,0.1,0,0,0,0,1.2,2,0,65.7,133.2,0,0,0,0,17.1,69.200000166893
"464",2002-02-15,46.4,67.7,106.4,7.6,16.3,21.5,30.6,35.8,0,93.9,30.4,125.9,52,47,57.2,38.5,0,18.6,31.7,0,13,31.9,59.5,83,0,0,22.7,54.1,63.99999833107
"465",2002-03-02,53.4,99.5,153,61.5,38.2,12.5,48.6,17.3,31.2,95,113,137.6,43.4,43,92.6,45.7,53.8,15.8,98.2,73,9.5,68.1,95.7,13.3,1.4,5.6,59.1,140.7,78.800000190735
"466",2002-03-17,35.4,64.9,140.5,38.2,0.1,6.4,77.1,0,0.7,17.1,28.2,173.6,7.6,0,29.9,0,0,95.9,4.5,44.2,0.1,3.2,52.4,0,0.6,0,75.5,26.1,80.099999666214
"467",2002-04-01,9.7,62.6,98.1,153,63.5,135.6,100.6,97.3,65.9,117.4,67.3,163.8,129.5,86.7,145.6,74.4,20.7,141.5,164.9,75.1,107.8,4.6,32.4,69.2,90.9,19,96.6,43.6,107.400001525879
"468",2002-04-16,48.4,128.9,18.2,85.9,69.7,41.3,12.5,85.3,30.1,29.8,127.1,12.9,20.7,70.5,65.5,102,70.2,30.7,27.8,103.5,67.5,0,29,80,1.6,88.5,62,110,122.500000476837
"469",2002-05-01,0.2,30.7,0,77.1,101.4,48.2,75.4,86.5,76.2,36.3,132,0,5.4,119.4,138.4,118.2,49.2,104.9,70.4,143.1,60.8,2.5,0,113.7,83.1,36.1,52.9,77.7,41.1000003814697
"470",2002-05-16,4.6,37.2,1.7,127.5,36.3,32.3,31.7,69,36.4,50.1,8.4,4,102.3,38.8,66.8,101.3,56.6,84.5,58.8,2.5,14.5,0,0,19.9,23,0,104.3,19.5,0
"471",2002-05-31,0,0,0,213.3,300.2,116.3,95.9,226.2,93.6,133,5.1,5.9,165.9,143.2,152.3,135,68.3,106.5,85.3,56.9,227,0,0,146.9,56.9,123.7,126,1.9,0
"472",2002-06-15,0,5.6,2,52.2,121.4,96.6,78.9,91.2,77.2,118.2,11.5,0,93.1,320.5,133.7,94.1,87.9,90.6,94.8,56.2,68,0,0,65.9,81.9,79.3,162.3,2.3,0
"473",2002-06-30,0,2.4,0,140.7,23.4,13.9,30.3,184,118.4,260.1,3.8,1.7,92.3,440.6,270,12.72,93.5,74.3,127.6,47.9,64.1,0,0,42.4,41.5,75.4,118,0,0
"474",2002-07-15,0,0,0,130.3,7,36.5,101.5,66,89.7,75.8,12.5,2.4,34,107.2,84.7,0,100.3,189,38.6,18.3,7.9,0,0,16.1,32.1,142.5,77.9,0.8,0
"475",2002-07-30,16.7,4.3,0,76.2,6.4,34.5,60.2,25.7,164.2,177.3,28.2,1.3,129.1,81.6,95.3,13,164.2,51,151.6,78.5,6.2,0,0,49.7,121.5,120.4,129.1,2.7,0
"476",2002-08-14,12.2,0,0,10,1.5,4.4,132.5,55.5,111.5,43.7,9,39.5,5.1,198.8,27.3,0,105.4,12.2,25.5,12.9,0,0,0,4.6,176,123.2,93.4,11.6,0
"477",2002-08-29,0,12.9,0,68.7,22.6,22,46.8,3,109,85.8,4.2,8.8,42.4,6,46.1,13.4,70.9,68.3,65.7,10.8,36.1,0,0.8,38.9,42.6,89.1,91.1,0,0
"478",2002-09-13,30.8,0,0.2,54.8,0,24.2,64.5,1.5,45.9,27.2,7.6,39.6,31.5,12.4,31.1,13.2,91.1,59.5,72.6,13.9,1.4,0,0,0,37.2,47.6,89.4,34.3,0
"479",2002-09-28,3.2,5.3,0,186.6,2.5,32.6,77.6,14.3,59,58.2,70.1,0,38.3,52.7,39.3,34.5,20.9,42.4,82.3,35.6,2,0,0,9.3,77.8,52.3,103.3,6.6,0
"480",2002-10-13,52.3,14.6,0,132.5,57.6,87,140.4,29.4,25.9,110.8,15.3,4.5,72.6,146.8,215.2,94.1,41.5,141.7,82.3,93.4,106.3,1.5,3.2,50.8,53.5,40.9,65.1,33.7,27.8999993801117
"481",2002-10-28,150.1,63.9,75,27.6,13.7,34.7,25.5,112,17.6,85.1,112.8,33.5,124,174.3,80.3,54,2.6,75.4,63.8,75.1,10.4,0,8.8,86.4,0.9,3.6,39,168,90.4999978542328
"482",2002-11-12,13.1,91,13.3,17.6,0,10.6,2.2,0.2,0,32.8,36.7,139.1,154.3,43.5,92.5,90.6,0,1.7,41.9,47.4,2.5,0,4.1,34.8,0,0,8.5,64.1,41.5000004768371
"483",2002-11-27,23.7,64.8,6.9,5.4,7.7,3.5,7.1,7.5,0,29.8,12.5,33.3,67.8,40.8,46.5,13.8,0,6.5,21.8,6.3,0.1,2.2,51.4,20.1,0,0,14.8,10.9,75.9999996423722
"484",2002-12-12,27.2,51.1,77.5,0,0,0,0,0,0,14.7,178.8,40.4,9,6.3,0,0,0,0.5,11.7,126,0,102.1,68.5,0,0,0,0,205.4,46.9000005722045
