date,Bole,Takoradi,Tamale,Accra.KIA,Yendi,Pokuase,Koforidua,Kumasi,Ho,Akatsi,Babile,Tema,Akuse,Axim,Akim.Oda,Wenchi,Asamankese,Nsawam,Begoro
1994-04-04,0.0,0.0,0.0,0.0,0.0,55.4,1.2,15.3,0.2,6.6,0.0,12.4,0.0,0.0,9.1,0.0,0.2,0.0,5.8
1994-04-05,0.0,0.0,2.3,0.0,0.2,0.0,77.3,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1994-04-06,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,7.2,0.0,0.0,0.0,0.0,16.8,9.5,9.5,0.1,1.0,1.3
1994-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-08,0.0,0.1,0.0,0.0,0.0,0.0,0.7,6.2,3.5,0.0,0.0,0.2,23.2,0.0,0.0,10.3,0.0,0.0,41.1
1994-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0
1994-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.1
1994-04-12,0.0,0.6,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.3,54.3,1.3,0.3,10.7,24.6
1994-04-13,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.7,49.1,34.3
1994-04-14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.5,20.8,0.0,0.0,0.0,9.1,0.0,7.4,0.0,0.0,0.0
1994-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-16,15.0,4.9,41.0,0.0,16.6,0.0,8.4,0.0,0.0,0.0,3.1,0.0,0.0,12.2,6.5,0.0,0.0,1.5,0.0
1994-04-17,0.5,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-18,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0
1994-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
1994-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0
1994-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
1994-04-22,0.0,0.0,0.0,0.0,0.0,0.0,35.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,0.6,0.0,20.8
1994-04-23,0.0,41.8,0.0,0.0,0.0,0.0,40.8,32.5,31.4,0.0,0.0,0.0,1.3,120.7,10.3,15.0,7.5,30.3,36.1
1994-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,8.8,0.0,0.0,0.0,1.8,0.3,0.0,0.0,0.0,4.1
1994-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-26,0.0,0.7,0.0,0.0,0.0,7.5,0.0,6.9,1.8,0.0,0.0,0.0,0.3,20.8,0.4,12.5,0.1,1.5,46.5
1994-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
1994-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,5.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-30,21.6,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
1994-05-01,0.0,0.0,17.0,0.0,0.0,0.0,0.3,1.9,1.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.9,0.0,0.0
1994-05-02,6.4,15.6,73.0,11.2,0.0,110.0,12.2,17.0,1.6,0.0,0.0,17.3,9.9,24.1,18.7,1.9,1.7,48.8,12.5
1994-05-03,0.0,0.0,3.4,0.0,74.2,0.0,0.0,38.3,2.2,84.8,0.3,0.0,0.0,0.0,2.7,22.7,0.0,0.3,3.6
1994-05-04,0.0,0.0,0.0,0.0,1.0,0.0,37.8,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,2.0,0.0,52.8
1994-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0
1994-05-06,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.3
1994-05-07,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,13.2
1994-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0
1994-05-09,13.2,0.0,12.4,10.5,0.0,6.0,0.0,0.0,0.0,0.3,0.0,13.4,2.1,3.3,3.8,0.0,0.7,8.4,6.1
1994-05-10,5.3,0.0,27.1,0.0,9.8,0.0,0.0,0.0,0.0,31.6,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-11,0.0,0.0,0.0,0.0,0.0,2.0,28.5,13.7,0.0,0.0,0.0,0.0,0.0,4.2,9.8,12.4,1.1,7.6,3.3
1994-05-12,0.0,0.0,0.0,0.0,0.0,0.0,6.4,35.8,30.4,0.0,0.0,0.0,6.8,0.0,0.8,0.8,0.6,4.8,44.2
1994-05-13,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.6,0.0
1994-05-14,0.0,28.4,0.0,1.9,0.0,25.8,33.2,0.0,0.4,0.0,1.0,9.1,4.6,18.0,2.1,0.0,3.5,10.7,0.0
1994-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-16,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.0
1994-05-17,0.0,3.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
1994-05-18,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,13.6,0.0,0.0,0.0,0.0,1.0,10.9,2.5,0.4,0.0,20.6
1994-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,9.1,14.7
1994-05-20,29.2,0.0,0.3,0.0,0.0,0.0,0.7,40.0,4.4,0.0,26.9,0.0,52.3,0.0,0.0,8.7,0.0,1.0,14.0
1994-05-21,0.0,27.0,0.0,38.8,0.0,0.0,23.4,1.0,58.6,11.7,0.0,36.3,35.6,0.0,14.9,0.0,2.9,33.0,16.6
1994-05-22,0.0,15.7,0.0,0.2,0.6,18.4,0.0,8.5,0.0,46.7,0.0,0.0,0.0,29.0,0.7,0.0,0.1,0.3,0.0
1994-05-23,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0
1994-05-24,0.0,16.2,0.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
1994-05-25,13.5,6.1,14.2,0.0,1.6,0.0,4.7,43.3,0.0,0.0,11.9,0.0,0.0,10.2,1.1,25.3,0.1,7.6,0.8
1994-05-26,0.0,49.5,0.6,58.9,31.6,0.0,17.2,0.0,20.2,0.0,0.0,41.6,53.1,21.3,0.0,24.1,2.5,42.1,0.0
1994-05-27,0.0,0.2,0.0,4.4,0.0,21.6,6.3,0.0,0.0,58.0,0.0,4.5,1.0,23.1,19.3,5.4,1.1,1.5,0.0
1994-05-28,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,4.2,0.2,0.0,0.0,12.5,0.0,14.3,0.0,0.0,1.3,0.0
1994-05-29,14.5,0.0,18.2,0.0,8.6,0.0,0.8,2.0,10.6,0.8,0.0,0.0,0.0,16.8,1.5,4.6,0.7,3.8,17.0
1994-05-30,23.4,27.0,15.3,0.0,7.8,0.0,0.9,0.0,4.6,19.2,5.1,0.0,0.0,16.5,19.3,0.0,0.6,4.6,10.7
1994-05-31,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,5.2,0.0,0.0,3.8,0.0,0.0,0.0,0.0
1994-06-01,0.0,31.3,0.0,1.8,0.0,11.8,0.0,0.3,0.0,0.0,0.0,1.6,0.0,8.4,3.6,0.0,0.2,17.2,0.0
1994-06-02,25.4,0.5,7.5,0.0,40.2,0.0,0.0,0.0,10.4,0.4,0.0,0.0,0.0,0.3,0.6,20.2,0.0,0.0,2.5
1994-06-03,0.0,46.8,0.0,7.2,0.0,0.0,25.0,0.0,10.7,0.0,0.0,1.4,0.0,25.9,6.6,0.0,1.0,3.5,1.3
1994-06-04,0.0,0.0,0.0,0.0,0.0,10.6,4.6,48.2,0.0,0.2,0.0,4.3,0.0,11.2,15.1,0.3,0.2,0.0,3.1
1994-06-05,0.0,5.3,0.0,63.4,0.0,30.4,15.5,0.0,33.2,19.8,8.1,36.8,28.5,1.3,23.5,9.2,1.1,17.2,45.0
1994-06-06,0.0,6.3,0.5,0.0,4.0,0.0,0.0,24.5,0.0,15.5,0.0,0.0,0.0,5.4,0.2,0.0,0.0,0.0,0.3
1994-06-07,0.0,3.1,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,1.4,0.0,12.4,0.5,7.2,0.0,28.1,10.2
1994-06-08,0.0,26.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.5,70.6,0.0,0.0,0.0,0.0,0.0
1994-06-09,0.0,41.2,0.0,22.3,0.0,4.4,10.3,13.9,3.5,0.0,0.0,70.7,11.7,74.4,4.2,0.4,3.7,7.6,16.3
1994-06-10,2.0,52.4,22.3,0.0,26.3,3.4,2.1,10.8,0.0,2.9,0.0,0.0,0.0,43.5,64.6,0.0,0.0,0.0,3.8
1994-06-11,5.6,0.0,21.7,0.0,32.0,0.0,1.4,0.0,0.8,0.0,0.0,0.0,39.1,0.0,55.9,0.0,0.1,0.8,1.8
1994-06-12,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.5,12.6,0.0,0.0,0.0,32.8,9.7,1.0,10.5,1.1,10.2,4.8
1994-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1994-06-15,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-16,0.0,0.0,0.0,21.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,3.4,0.0,0.0,9.7
1994-06-17,0.0,0.6,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.2,18.3,0.0,0.3,19.1
1994-06-18,27.5,0.0,18.4,0.0,9.8,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1994-06-19,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
1994-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-23,0.0,0.0,10.5,0.0,19.1,0.0,0.3,0.0,0.0,0.0,5.6,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.5
1994-06-24,0.0,0.0,27.6,0.0,40.4,0.0,0.0,0.8,0.0,0.0,7.6,0.0,0.0,14.7,1.6,1.3,0.0,0.0,0.5
1994-06-25,0.0,0.7,0.0,1.0,0.0,0.0,27.7,8.1,5.4,0.0,0.0,0.0,16.8,33.0,29.2,4.0,3.0,20.6,34.8
1994-06-26,0.0,0.0,0.7,0.0,5.7,0.0,0.0,0.0,14.6,9.5,0.0,0.0,5.1,9.9,0.0,0.0,0.1,0.3,0.0
1994-06-27,31.2,16.1,15.0,16.0,1.0,4.0,10.3,1.0,0.8,6.3,0.0,17.7,9.4,72.5,10.4,16.2,0.2,8.4,3.6
1994-06-28,0.0,10.6,0.0,41.8,0.0,8.2,4.8,0.0,1.2,24.5,0.0,1.8,13.3,20.1,0.0,4.8,1.2,32.3,3.3
1994-06-29,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,55.4,0.0,0.0,0.0,0.0,0.8
1994-06-30,0.0,10.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.3,0.0,0.0,72.5,4.1,0.0,0.2,0.8,0.0
1994-07-01,0.0,4.0,0.0,0.6,28.7,0.0,1.0,0.0,1.4,0.0,0.0,2.5,0.0,0.0,2.3,0.0,0.6,3.5,3.3
1994-07-02,0.0,0.2,0.0,0.3,0.0,0.0,0.0,43.6,0.0,0.0,20.6,0.0,0.0,0.0,1.1,0.0,0.1,0.0,3.8
1994-07-03,0.0,0.0,1.5,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1994-07-04,11.2,0.7,22.5,0.0,0.0,0.0,1.3,0.0,5.4,0.0,20.6,0.0,1.8,0.0,2.3,0.0,0.0,0.0,17.5
1994-07-05,11.2,0.0,1.5,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,7.2,0.0,0.0,0.0
1994-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-07,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-08,0.0,0.0,0.0,0.0,3.2,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.3,1.8,0.0,0.0,0.0,0.0
1994-07-09,3.1,0.0,21.5,0.0,1.3,0.0,0.0,0.0,4.7,0.0,22.1,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0
1994-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-11,0.0,0.0,0.0,0.0,0.0,4.7,19.4,0.0,10.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.8,0.0
1994-07-12,0.0,10.7,27.6,2.4,0.0,0.0,0.0,0.0,1.5,0.4,0.0,0.1,29.2,5.1,0.5,0.0,0.1,17.8,0.0
1994-07-13,17.8,30.0,7.3,0.2,0.0,20.0,6.0,7.5,1.6,5.3,0.0,0.0,0.0,21.1,1.4,0.0,0.2,7.4,6.3
1994-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.4,22.4,1.2,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.5,1.5
1994-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-16,0.0,2.8,0.0,0.8,2.2,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-17,0.3,0.1,0.0,0.0,0.0,43.7,3.4,10.2,0.0,0.0,0.0,0.0,0.0,2.1,12.6,0.0,0.3,23.4,7.6
1994-07-18,0.0,0.0,31.6,1.5,64.0,0.0,1.4,0.0,9.2,0.0,0.0,0.0,0.0,3.1,2.4,0.0,0.3,0.5,0.3
1994-07-19,0.0,1.1,0.0,3.6,0.0,0.0,13.1,4.7,0.0,0.0,0.0,0.9,5.1,0.0,1.6,0.0,0.7,0.5,1.5
1994-07-20,0.0,2.1,0.0,0.1,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.5,2.3
1994-07-21,0.0,0.0,0.0,0.0,0.8,0.0,1.4,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.8
1994-07-22,43.0,0.0,0.6,0.0,1.3,2.6,0.0,0.0,0.1,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8
1994-07-23,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1994-07-24,0.0,1.4,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,3.8,0.0,0.0,1.0,1.0,0.0,0.1,2.3,0.5
1994-07-25,0.0,0.3,0.0,0.0,0.0,2.3,6.1,0.5,26.1,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.2,1.8,6.3
1994-07-26,0.0,0.0,74.2,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.6,1.7,0.0,0.1,0.5,16.5
1994-07-27,2.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.8
1994-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-29,14.2,0.0,3.3,0.0,13.1,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
1994-07-30,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,5.4,0.7,0.0,0.0,0.8,1.3
1994-07-31,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.8,0.2,0.0,0.2,0.0,1.8
1994-08-01,0.0,11.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.1,0.0,0.5
1994-08-02,0.0,3.2,0.0,6.9,0.0,2.0,2.2,0.0,0.0,0.0,0.0,0.6,0.0,0.9,3.6,0.0,0.8,4.0,2.0
1994-08-03,0.0,0.0,0.0,1.1,0.0,9.0,0.2,0.0,0.0,0.0,0.0,1.7,0.0,10.2,0.7,0.0,0.1,2.5,0.0
1994-08-04,0.0,0.0,0.0,0.4,0.5,0.0,0.8,0.5,0.0,1.7,0.0,0.0,0.0,0.5,5.4,0.0,0.4,2.3,2.0
1994-08-05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,12.5,0.0,0.0,0.0,1.8,0.0,0.0,0.3,0.5
1994-08-06,7.6,0.0,2.4,0.0,7.8,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1994-08-07,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-08,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-09,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-10,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-11,0.0,0.0,1.5,0.0,3.7,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-12,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-13,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-14,0.0,0.0,0.0,1.4,1.3,0.0,0.4,0.0,0.0,0.0,52.1,0.9,0.0,0.5,0.0,0.0,0.1,0.0,3.3
1994-08-15,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-08-16,37.6,0.0,1.9,0.0,2.8,0.0,0.0,1.9,0.6,0.0,12.7,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0
1994-08-17,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0
1994-08-18,0.0,1.7,44.7,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,36.6,0.0,0.0,0.0
1994-08-19,1.6,1.2,24.3,2.8,6.8,7.4,7.6,0.9,30.1,0.0,0.0,3.2,13.2,0.3,2.5,7.3,4.6,13.0,19.8
1994-08-20,4.1,0.4,0.6,0.0,19.0,0.0,2.1,4.7,0.0,26.3,62.5,0.0,0.0,0.5,0.9,0.2,0.1,0.3,16.0
1994-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.1
1994-08-22,2.0,0.0,0.0,0.9,0.6,0.0,0.0,32.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1994-08-23,6.9,0.0,26.9,0.0,27.9,1.5,5.1,0.0,0.5,0.6,29.2,0.0,0.0,3.3,0.0,0.8,0.0,0.3,5.1
1994-08-24,1.5,0.0,0.0,0.0,0.6,0.0,1.6,0.0,0.3,0.0,4.6,0.0,0.0,3.1,0.8,4.9,0.0,1.3,4.1
1994-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,7.6
1994-08-26,23.6,0.0,9.5,1.1,61.4,0.0,0.0,0.3,5.4,0.0,3.1,0.6,0.0,2.0,4.8,33.0,0.0,0.0,0.5
1994-08-27,5.6,8.1,12.2,1.0,0.0,0.0,2.7,19.2,18.1,0.0,10.9,0.0,1.0,6.6,38.1,4.1,3.1,23.9,48.0
1994-08-28,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-29,4.6,4.1,9.2,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.8,0.0,0.0,9.4,0.0,0.0,0.1,0.3,1.8
1994-08-30,1.0,3.6,6.5,0.6,24.5,4.1,7.2,3.2,8.3,0.5,64.5,0.0,1.3,5.8,0.4,0.8,0.8,1.0,2.0
1994-08-31,2.3,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,2.5,0.0,0.0,0.0,4.5,0.0,0.0,0.8,0.8
1994-09-01,8.6,0.0,0.4,0.0,12.2,0.0,0.1,31.5,9.8,0.4,5.1,0.0,3.9,0.8,5.0,12.0,25.6,0.0,36.6
1994-09-02,6.3,70.7,0.0,4.0,0.8,10.5,29.5,22.2,58.3,1.3,4.1,0.2,4.6,20.8,16.7,3.5,16.6,13.5,18.8
1994-09-03,1.6,25.8,0.0,3.4,0.0,9.8,29.6,6.9,4.4,1.1,0.0,1.1,22.9,26.6,21.6,0.0,11.4,16.0,5.1
1994-09-04,0.0,2.7,0.0,3.3,0.0,5.1,28.4,0.0,0.7,0.0,1.0,1.4,6.6,0.5,1.8,0.0,5.1,37.1,3.0
1994-09-05,0.0,0.0,0.0,1.0,4.4,8.0,0.3,5.9,0.2,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.4,0.0,0.5
1994-09-06,11.5,2.1,0.0,0.1,47.6,2.0,4.1,0.8,0.0,0.0,5.8,0.0,0.0,1.0,7.2,0.0,19.6,5.6,24.4
1994-09-07,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.3,0.0,0.0,0.5,4.6,0.0,1.6,0.0,0.0
1994-09-08,0.0,0.0,7.3,0.0,22.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,4.5,0.5,4.1
1994-09-09,19.1,0.3,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,13.7,0.0,0.0,0.5,3.3,0.0,1.9,0.0,1.5
1994-09-10,0.0,1.0,53.8,0.0,58.4,0.0,0.3,0.0,0.0,0.0,14.0,0.0,0.5,3.6,0.0,0.0,15.6,7.4,23.9
1994-09-11,4.3,2.7,0.0,0.0,0.0,4.7,0.6,0.0,0.7,5.6,5.8,3.4,7.1,1.0,21.1,0.5,8.9,13.0,0.0
1994-09-12,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,7.5,1.7,0.0,1.2,0.0,0.8
1994-09-13,0.5,0.7,0.0,0.1,6.0,1.7,0.0,0.0,0.0,0.5,8.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.8
1994-09-14,31.5,0.3,25.9,0.3,22.2,2.9,0.0,2.6,0.0,0.0,12.7,0.0,0.0,0.0,4.7,12.7,6.2,0.0,7.1
1994-09-15,2.8,0.0,2.3,0.0,2.9,0.0,0.0,0.5,2.1,0.0,5.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3
1994-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1994-09-17,1.3,0.0,3.5,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.1,1.6,0.8,0.0,1.0
