"","date","Same","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","K"
"1112",2004-06-29,5.6,0,0,3.1,1.9,15.4,44.3,2.9,59,55.3,0,0.3,40.7,7.2,18.7,0.7,42.2,18.3,17.7,0,0.7,0,0,16.6,72.9,26.7,39.1,8.7,0
"1113",2004-07-06,1.5,0,0,224.9,33.2,35.3,97.5,91.5,82.2,44.8,0,0,36.3,202,66,11.5,25.8,85.8,33.1,18.8,15.7,0,0,10.9,37.7,42.8,233.4,0,0
"1114",2004-07-13,2.2,0,0,2,0,10.9,0.8,1.1,20.4,36.9,13.5,0,3.3,13.1,8.6,0,118.5,0,1.9,19.8,0,0,0,24.3,39.5,34.7,2.9,0.5,0
"1115",2004-07-20,0,1.7,0,0,5.4,10.8,9.5,2.2,0,7.9,6.8,1.2,2.4,0.3,4.2,1.4,40.3,0.3,3.7,79.3,0.4,0,0,13.2,32.2,33.5,0,0,0
"1116",2004-07-27,2.1,0,0,0,0,3.4,0.2,3,2.7,12.3,4.3,0,2.8,20.8,2.2,0,18.5,14.4,1.8,10.2,0,0,0,1.5,30.2,66.4,6.5,0,0
"1117",2004-08-03,0,0,0,4.9,1.9,0.7,2.8,4.3,61.7,3.6,1,0,0,5.7,0.6,0,55.6,1,13.1,1.8,0.1,0,0,1.6,37.3,71.9,43.8,0,0
"1118",2004-08-10,0,4.6,0,46.8,6,23.1,1.8,3.3,71.6,6.5,20.2,6,1.7,8.5,7.2,4.2,150.8,55.6,3,58.4,14.7,0,0,1.3,46.8,106,21.3,0.8,0
"1119",2004-08-17,0.3,0,0,2.7,9.3,11.5,24.1,3.8,26.7,14.8,7.4,0,26.9,0.7,44.2,31.1,63,40.8,31.8,9.1,17.1,0,0,52.7,17.5,64.9,16.5,0,1.79999995231628
"1120",2004-08-24,0,0,0,60.6,1.2,5.6,12.9,3.8,108.4,7.9,2.6,30.4,17.1,6.2,14.9,43.8,126,74.6,5.1,2.8,0,0,0,2.4,160.1,155.2,25.1,0.8,0
"1121",2004-08-31,2.5,14,0,47.1,1.7,44.5,85.3,30.3,4.8,119.8,5.1,0,81.7,6.4,40.4,8.1,84.1,58.5,39.6,3.1,1.2,0,8,83,39,113,74.2,3.5,29.8999996185303
"1122",2004-09-07,0,12,0,19,18.9,39.8,33.1,3.6,35.5,33.2,2.8,5.8,41.5,95.2,21.4,46.3,57.4,13.7,73.6,20.6,26.4,0,0,32.8,45.9,68.7,35.5,0,0
"1123",2004-09-14,0,0,0,91.5,4.3,23.8,259.9,14.6,38.5,35.5,15.5,0.3,20,34.3,23.6,26.8,73.1,51.1,17.8,17.8,4.8,0,0,45.7,39.5,65.9,83,6.5,9.89999961853027
"1124",2004-09-21,0,0,0,71.9,24,37,36.7,84.3,27,44.9,17.1,2.2,80.3,82,132.8,95.5,20.5,64.8,77.8,11.7,10.5,0,0,42.6,13.3,44.5,27.5,0,19.6000003814697
"1125",2004-09-28,0,3.2,0,81.4,62.3,11.9,39.6,10.6,22.6,64.7,11,0,68.8,22.3,126.5,59,53.3,53.6,93.3,25,38.7,0,0,27.4,20.2,34.2,60.5,0,0
"1126",2004-10-05,4.4,0,0,103.7,2.9,3.4,80.2,18.5,23.6,63.4,1.9,6.4,24.3,24.2,80.4,27.2,7.3,45.1,55.9,1.8,5,0,0,33.5,0,8.4,53.9,12.9,0
"1127",2004-10-12,22.8,0,0,5.9,37.1,4.4,12.5,52,0,4.6,3.1,12.4,20.2,35,59.1,9.6,6.5,14.4,17.1,11.5,31.4,0,1,26.9,0.8,6.1,0,49.1,22.7999992370605
"1128",2004-10-19,0.3,53.8,0,31.8,34.9,5.7,10.7,33.2,25.9,28.9,12.1,77.2,20.7,22.2,23.9,22,0,46,3.8,51.6,7,0,0,20.8,7.2,6.2,17.2,3.8,14.5
"1129",2004-10-26,2.2,16.6,2.7,23.6,1.6,9.5,22,139.9,28.7,20.9,47.3,11.1,40.4,130.7,40.4,11.6,14.5,49.6,3,11.8,4.1,0,6.4,0,17.1,39,4.3,6.8,21.2000002861023
"1130",2004-11-02,26.7,19.4,0,5,0,8.7,10.5,4,53.5,26.1,45.3,1.6,0,38.9,21.9,0,49.6,74.4,20.9,26.8,0,0,0,0,48.1,2.6,33.8,20.5,38.2999999523163
"1131",2004-11-09,9.8,38.5,0,15.6,0,37.8,2.4,4.8,0.5,20.8,14,0,9.2,79.1,27.4,0,1.7,2.6,0.2,14.3,0,0,13.5,11.2,0,18.2,11.2,7.9,53.8999996185303
"1132",2004-11-16,7.4,6.6,0,10.8,18,17.7,2.5,3.7,0,29.9,5.3,1.2,35.1,15.7,30.2,74.4,0,8.9,24.7,25.4,24,0,0,26.1,0,0.1,15,4.9,40.9000005722047
"1133",2004-11-23,26.4,41.7,114.2,12.1,4.6,34.6,68.4,12,0,28.5,47.6,132,21.4,46.5,77.8,47.6,0,36,52,3.3,0,90.4,19,44.6,0,0.3,25.8,24.2,36
"1134",2004-11-30,14.1,51.2,23.9,0,4.8,0,0,0,0,19.6,10.1,138.5,0.7,59.8,0,12.6,0,0,0,3.3,0,9.1,29.1,29.6,0,0,0,22.4,49.3999991416931
"1135",2004-12-07,16.8,44.6,8.7,23.1,0,6.7,16.9,12.5,0,52.1,14.1,15.9,2.7,0,29.8,0,0,0,57.3,5.8,0,2.9,49.6,4.1,0,0.1,6.2,18.8,43.1000007390976
"1136",2004-12-14,0,10.5,129.3,0,0,12.6,0,0,0,5.4,8.8,158.5,1.7,9.1,1.2,10.5,0,0,0,25.6,0,39.5,134,0,0,0,0,24.5,41.1999998092652
"1137",2004-12-21,0,10.2,74.2,53.4,0,47,12.5,0,21.1,1.3,38.3,78.1,0,28.3,51,0,0,12,25.1,2,0,19.4,50.5,0,0,0,7,23.4,44.7000005245209
"1138",2004-12-28,20.1,111.6,73.2,0,0,3.3,21.7,0.9,0,1.5,7.6,99.3,18.7,111.5,0,0,0,0,0.4,6.4,4.4,126.7,37.3,50.6,0,0,4.7,36,37.3999998569488
"1139",2005-01-04,0,7.1,23.7,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,1,0,0,50.8,5.2,0,0,0,1,18.5999995470047
"1140",2005-01-11,0,36.7,41.9,0,0,0,0,0,0,0,7.3,99.6,0,0,0,0,0,0,0,0,0,0,50.3,0,0,0,0,10,20.4999995231629
"1141",2005-01-18,0,12.8,18.5,0,0,0,0,0,0,0,17,42.2,0,0,0,0,0,0,0,0,0,0.2,9.1,0,0,0,0,1.6,22.900000333786
"1142",2005-01-25,31.7,16.1,16.3,12.5,0,0,19.5,0,0,0.5,79.4,45.3,4.2,0,3.2,0,5.7,61.1,0.5,15,0,18,46.1,0,0.2,0,22.1,107.9,36.2000002861023
"1143",2005-02-01,0,10.4,15.9,0,4.6,0,1.2,43.3,0,17,6.2,48.9,9.9,10.9,0,0,0,0,1.8,0,0,25.5,68.2,0,0,0,0,29.1,45.6999998092651
"1144",2005-02-08,0,22.9,42.3,21.4,0,4,7.7,8.3,0,27.7,22.6,0,31,59,57.5,11.5,0,0,27.9,0,0,0,1.7,0,0,0,13.7,13.1,7.19999980926514
"1145",2005-02-15,0,13,34.7,13.6,0.2,0,10.9,0.6,4.7,0,0,1.5,1.2,10.1,22.1,0,28.1,6.1,0,0,2,0,10.5,8.5,14.2,0,0,0,17.8000001907348
"1146",2005-02-22,0,11.9,19.1,13.9,2.4,6.5,23.7,3.2,0,23.6,7.7,0.4,0.7,10,43.2,0,0,0,9,0.3,0,32.6,47.4,0,0,0,24.6,26.8,29.1000003814697
"1147",2005-03-01,0,21,75,10.2,0,1.6,7.1,0,0,40.9,3.9,64.3,34.2,3,28,16.7,0,29.8,10.2,24.1,0.4,0,30.4,0,44.4,3,35.7,22.3,24.7999992370606
"1148",2005-03-08,0.5,38,54.4,56.7,116.1,83.8,60,134.9,5,63.2,24,11.7,68.9,138,50.9,43.5,0,9.2,54.8,0,147.1,0,0.3,53.5,23.5,0,77.2,2.6,40.3999996185302
"1149",2005-03-15,15.6,17.7,52.9,16.7,1.2,17.2,97.2,0.2,11.8,47.4,86.6,66.3,31,21.5,68.4,11.5,13.2,25.4,25.4,1.5,7.6,117.8,36.8,0,2,0,22.2,101,35.2000002861023
"1150",2005-03-22,27.8,49.2,65.4,0,9.7,19.2,1.3,1.6,0.2,15.3,53.6,74.3,6.6,18.6,10.9,36.8,6.2,2.3,50.4,3.9,29.4,17.3,44.6,29.5,0,0,0,22.5,25.5
"1151",2005-03-29,5.2,0.6,20.6,14.5,0,0,8,0,4.6,11.2,6.3,19.8,0,22.6,12,0.8,17.1,4.1,0,0,0,0.4,24.1,2.2,5.4,16.3,16.1,13.8,28.2000007629394
"1152",2005-04-05,37.5,22.9,0,10.3,0,0,7.1,1.4,26,15.2,54.5,0,2.7,6.9,32,0,0,50.2,20.4,65.1,0.1,16.9,1.3,0,29.3,1.5,6.6,146.3,0
"1153",2005-04-12,38,37.8,40.7,6.6,23.8,28.6,42.8,13.4,4.5,37.9,23.2,18.6,12.8,18.9,13.2,30.6,14.7,15,22.8,1.6,11.2,0.3,27.8,10.1,32.8,4.6,0.5,21.3,38.599998474121
"1154",2005-04-19,0,40.2,0.6,106.9,0.4,8.6,14.5,13.2,57.2,15.2,4.4,76.3,20.3,53.2,67.6,23.4,71.3,86.4,11.1,19.8,1.8,0,22.1,3.5,66.2,150.4,21.7,0.7,27
"1155",2005-04-26,0,42.1,0,9.7,8.1,15.9,86.8,23,4.5,9.9,56,1,0,194.2,0.3,5.1,38.9,3.2,2.7,39.6,11.5,0,0,1.2,4.8,23.8,0.6,24,90.8999977111817
"1156",2005-05-03,0,46.1,0,133.8,3.3,32.4,46.2,157.8,108.3,63.8,21.3,0,14.2,195.6,15.8,55.8,16.9,123.9,139.2,97.4,5.6,0,0,66.3,40.7,52.7,108.5,4,11.1999998092651
"1157",2005-05-10,0,0,0,2.6,0.3,0,7.9,0.5,36.2,10.9,38.5,5.9,1.5,3.5,37.8,0.8,0.8,0,0,66.6,2.4,0,0,6.2,0,6.9,31.9,3.1,0
"1158",2005-05-17,17.1,0,38,8.1,41.8,11.6,4.7,53.3,2.5,59.2,9.6,74.7,34.4,140.2,3.6,16.3,28.3,23,15.6,13.5,26.2,0,0,33.7,20.9,0,30.9,39.3,29
"1159",2005-05-24,5.7,7.7,0,126.3,63.6,27.6,6.5,53.7,22.9,27.9,45.7,35.7,31.1,161.6,13.1,74.6,80.9,84.6,16.9,21.8,59.9,0,0,62,19.6,7.6,13.7,20.6,46.4000015258789
"1160",2005-05-31,0,2.5,0,46.7,39.6,25.7,11.4,58,29.6,34.6,3,0,45.6,88.4,78.7,81.3,26.5,11.8,12.9,50.4,93.8,0,0,24.2,16.3,13.9,34.8,1.7,24.7000007629395
"1161",2005-06-07,0,0,0,35.1,52.2,73.7,75.9,30.5,49,42.5,1.5,0,56.1,118.3,46.4,60.2,40.1,54.1,28.4,0.3,32.4,0,0,61.1,63.3,35.8,45.7,0,0
"1162",2005-06-14,0,0,0,4.2,75,0.7,0,5.5,48,34.3,3.5,0.3,30.3,83.7,27,16.5,102.3,30.8,2.7,31.3,20.9,0,0,37.6,9.5,120.2,1.7,3.1,0
"1163",2005-06-21,0,4.3,1.5,34.6,0.4,0.5,24.2,5.1,33.2,14.2,18,2.3,10.6,5.4,50.1,0.5,53.2,32.1,28.7,33,0,0,0,0,20,26.5,42.1,2.6,0
"1164",2005-06-28,0,0,4.6,1,0.8,2.6,6.4,7.9,4.1,1.8,5.9,0,72,2.4,7.9,0,2.2,0,1.6,10.6,0,0,0,4.2,64.4,16,7.5,0,0
"1165",2005-07-05,0,1.8,0,0.6,0,0,0,0.1,7.5,0.8,5.2,0,1.9,1.1,1.7,0.6,30.4,0.5,1.5,18.3,0,0,0,0,53.2,24.7,5.7,0,0
"1166",2005-07-12,0,0,0,16.5,45.3,76.7,71.9,0.9,56.1,5.6,2.7,0,43.9,14.1,32.3,72.4,49.7,84.7,19.2,22.1,44.9,0,0,30.4,97.5,17.7,100.5,0,0
"1167",2005-07-19,0,0,0,0.8,0.4,0,0,1,104.8,1.6,11.3,0.1,2,7.2,1,0,85,36.6,0.4,15.9,0,0,0,2.1,104.2,30.8,5.8,0,0
"1168",2005-07-26,0,0,0,0.4,0,0,0,1.1,14.3,2,7.1,0,0,0.1,10.2,0,78.9,11.4,1.2,15.5,0,0,0,0,20.9,30,11.9,1.3,0
"1169",2005-08-02,0,0,0,0.2,0,0,0,0,0,0.3,4.1,0,2.1,0.2,6,0,0.2,0,0.7,10.4,0,0,0,0,0,6.2,5.1,0,0
"1170",2005-08-09,0,0,0,12.8,0,0,19.9,1,36.5,2.8,6.2,0,3.7,7.2,2.1,0.2,17.1,18.2,4,30.3,0,0,0,2,26.7,32.2,21.1,0,0
"1171",2005-08-16,0,6.1,0,17.5,5.6,0,9.2,0.3,28.5,7.4,18,0,6.9,0.8,0.6,0.1,44.3,7.3,3.6,64.5,1.4,0,0,13.1,47.4,81.9,20.5,0.4,0
"1172",2005-08-23,1,4.8,0,5.3,21.9,21.8,14.7,3.5,51.2,15.9,4.4,0,41.8,7.6,26.3,7.6,52.7,22.9,50.9,30.7,0,0,0,33.2,14,48.8,55.3,0,0
"1173",2005-08-30,10.7,6.3,0,3.7,1.8,41.2,13.8,17.6,63.9,2.9,2.8,0,7.7,0.1,1.4,25.1,131,23.5,4.6,17.5,1.1,0,0,0,93.6,85.4,15.7,23,0
"1174",2005-09-06,0,0,0,1.1,1.2,0.7,3.8,3.8,20.5,2.8,21.8,0,0,5.6,1.1,11.8,32.3,14.6,1.9,63.7,0,0,0,0,12,5.3,45.1,2.7,0
"1175",2005-09-13,0,13.5,0,13.5,0,0,68,0.5,20.9,0,23.5,0.7,0,0,0.3,0,51.9,8.9,0,39.9,0,0,0,1,34,78.4,3.7,1.6,0
"1176",2005-09-20,0,0,0,117.6,16,5.2,42.4,12.2,33.5,33,1.6,14.4,11.8,48,61.2,16.8,59.2,50.9,70.5,1,19.3,0,0,32.5,3.7,65.7,74.2,0,7.90000009536743
"1177",2005-09-27,10.8,8.4,0,64.7,9.2,23.6,22.1,3.8,208.8,28.6,0,0.7,37.4,26.7,26.6,10.9,34.9,107.5,30.2,2,2.6,0,0,52,68.1,54.4,37.1,0,29.2000007629395
"1178",2005-10-04,6.2,0,0,141.6,55.9,77.1,122.9,7.4,38.8,106.3,0,1.8,45.6,7.2,70.3,103.4,59.5,60.3,41.7,4.6,27.4,0,0.7,63.4,29.7,0,84,0,0
"1179",2005-10-11,0,2.8,0,17.1,0.2,34.6,20.1,24.9,2,7.1,54.3,4.8,26.6,15.3,10.9,1.4,35.7,73.9,57.5,24.8,9.4,0,0,10.2,18.8,5.8,20.4,7.5,20.5
"1180",2005-10-18,18.3,2.3,0,38.9,27.7,62,34.2,128.6,2.2,6.4,6.8,0,23.5,264.9,35.1,16.2,15.8,22.7,14,61.7,6.5,36,1.5,42.3,0.3,8.6,33.9,26.1,35.3999996185303
"1181",2005-10-25,17.6,40.6,0.6,13.7,7.2,0,8.4,29.1,0,61.6,5.2,1.5,13.8,4.3,42.6,0.4,0,1.7,19.6,42.2,0,0,0,0,0,0,0.7,13.2,18
"1182",2005-11-01,0.6,41.9,0,23,82.9,82.3,39.9,26,0,79,41,0.2,50.1,47.1,66.8,12.1,0,59.3,41.6,13.7,40.3,0,45,30.8,0,0,54.7,14.1,40.1999998092651
"1183",2005-11-08,6.6,23.4,0,13.3,0,0.1,0,0.9,0,0.8,38.7,0,33.6,23.3,20.2,0,0,0,11.2,5.6,0,0,0.8,23.6,0,0,0,15.6,0
"1184",2005-11-15,0,22.2,0,9.3,0,20.5,2.4,1.5,0,4.8,9.9,0,10.2,8.6,1.4,11,0,11.5,0.4,4.8,0,2,0,61,0,0,4.6,4.2,44.7999992370605
"1185",2005-11-22,8.6,40.1,0,4.2,2.6,9,9,12.9,0,9,5.8,1.2,20.5,8.2,23,11.3,0,0,8.3,8.6,1,8.5,0,15.2,0,1,0.3,17.2,20.2999997138977
"1186",2005-11-29,5.8,18.8,0,0,6.1,32.4,28.8,25.5,45.3,46.8,37.8,0,15.9,10.8,27.2,1,0,28,70.3,16.5,0,0,5.8,11.2,0,0,7.8,25.9,30.2999999523163
"1187",2005-12-06,0,7.4,4.8,29.8,46.8,30.8,24.5,0.7,9.7,40.9,7.6,0,11.3,26.9,16.6,2.2,0,32.7,6.3,14.1,0.2,6.3,50.3,1.2,40.9,0,15.8,3.1,22.6999998092651
"1188",2005-12-13,0,15.4,6.9,0,3.3,0,0,0,0,0,0.8,27.6,0,10.3,0,1.6,0,0,0,0,0,32.8,32.2,13.8,0,0,0,4,28.6000003814697
"1189",2005-12-20,0,5.6,75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,25.2,0,0,0,0,1.5,35.700000166893
"1190",2005-12-27,0,59,10.5,0,0,0,0,0,0,4.8,0.8,15.4,0,0.3,0,0,0,0,0,0,0,1.5,0.7,0,0,0,0,51.8,48.3000001907349
"1191",2006-01-03,0,22.3,9.1,93.5,0,2.4,9.9,1.3,0,27,4.6,12,1.9,0,54.2,2.9,0,1.3,7,2,0,0,38.5,0,0,0,21.3,0.8,26.4000005722046
"1192",2006-01-10,10.7,80.1,92.9,0,0.4,0,0,0,0,24.4,31,52.6,5.7,0,3.1,0,0,0,48.9,0,0,32.4,92.5,8.1,0,0,1.7,64.3,29.5999999046326
"1193",2006-01-17,8.5,40,20.7,0,0,0,0,3,0,14.7,6.8,29.8,1.1,0,0,0,1.2,0,0,4.1,0,2.4,24.9,0,0,0,0,7.8,34.7000002861023
"1194",2006-01-24,0,0,14.8,17.6,8.3,0,68.5,0,3.9,1.3,0,11.4,0,0,10.9,0,0,8.1,16.9,0,0,0.4,8.3,19.3,0,0,21.4,0,7.09999990463256
"1195",2006-01-31,0,18.6,9.4,6.1,0,0,9.3,0,0,0.5,1.5,0,4.8,0.7,2.1,0,0,0,9.1,0,0,0.2,54.7,0,0,0,8.4,4.9,29.599999666214
"1196",2006-02-07,0,7.7,91.1,9.5,0,0.6,12.7,6.8,0,18.3,2.7,65.9,8.8,0.5,0.3,0,0,24.6,39.3,0,0,0,0,0,0,0,0,0.9,21.0999994277954
"1197",2006-02-14,0.1,66,70.7,71.3,0,11.2,28.6,0,15.4,56.1,10.2,75.2,51.7,1.1,95.8,9,7.1,14.4,39.1,5.8,0,42.4,55.9,21.5,22.9,12.2,38.1,4.4,41.5
"1198",2006-02-21,35.7,33.3,2.2,11.3,6,19.7,10.3,0,0,17.1,19.3,27.4,35.5,0,16.6,2.4,0,0,4.9,34,0,80.6,18.4,24.1,0,0,0,38.9,40.9999992847442
"1199",2006-02-28,69.6,7,34.8,43.4,0,5.6,27.9,0,0,16.5,61,118.9,9.1,0,30.9,12.3,0,18.1,59.7,78.5,0,63,29.4,0,0,0,85.6,79,3.79999995231628
"1200",2006-03-07,47.9,66.7,33.3,19.4,5,68.9,68.1,8.3,15,83.3,17.7,8.6,15.3,0.9,33.3,100.4,0,11.8,39.7,11.7,2.8,35.6,45.9,41,8.7,0,6.7,19.1,57.3000001907348
"1201",2006-03-14,66,33.2,7,46.2,12.3,5.2,2.4,2.1,3,27,11.7,55.4,16.9,26.9,6.6,17.5,0,13.5,3.8,4.4,7.3,9.8,13.5,3.1,0,0,8.2,12,35.4000000953674
"1202",2006-03-21,23.7,8.2,77,3.2,8.5,6.2,10.9,0.8,5.5,16.2,42.1,68.5,2.6,20,49,37.1,2.1,48.8,61.3,5.6,24.5,74.6,22.6,0,0,27.4,26.3,78.4,27.1000003814698
"1203",2006-03-28,16.7,24.7,40.9,18.4,12.1,13.3,1.2,1.8,0,13.7,76.8,27.8,29.1,9.8,9.1,17.2,0,0.5,47.6,11.7,6.9,0,15.2,13.2,10.4,0,6.9,9.5,28.1999993324279
"1204",2006-04-04,61.4,108.4,64.1,18,15.7,18.2,49.5,1.2,8.5,34,56.5,125.4,20.9,20.8,18.5,1.8,0,34.1,27.7,60.5,5.5,7.9,77.5,54.3,0,8.6,40.6,65.9,77.6000003814698
"1205",2006-04-11,32.4,32,109.5,16.1,0,3,8.4,0,2.4,12.7,3.3,65.5,0,6.4,13.6,9.7,0,31.9,18.9,21.6,0,7,65.3,0,0,2.8,13.4,5.9,33.2999992370605
"1206",2006-04-18,23.7,31.9,0,2.7,0,35.1,0,2.2,83.3,10.5,41.7,0,5.3,20.2,52.1,5,71.7,45.1,31.1,39.7,4.7,0.1,0,0,58.5,76.4,20,35.8,32.5
"1207",2006-04-25,75.5,1.7,5.7,12.5,9.2,11.8,2.8,17.4,76.5,80.9,18.2,44.4,6.6,35.5,47.3,42.9,24.7,28.4,51.7,15.2,0.4,6.5,6.1,20,0,37.1,41,52,6.40000009536743
"1208",2006-05-02,13.6,1.2,0,26.9,25.9,12.3,9.9,28.5,16.8,64,29.4,56.8,25.9,56.8,66.5,102.3,57.3,43.6,62.1,61.3,22.5,0,5.4,27.9,23.4,66.4,46.5,29.9,19.1000003814697
"1209",2006-05-09,6.2,84,2.1,48.7,121.8,207.7,59,227.5,76.7,90.4,48.2,0,59.3,35.9,60.8,244.8,45.3,54.8,101.5,28.4,44.8,0,37.6,112.6,61,27.7,62.3,49.6,72.8999996185302
"1210",2006-05-16,0.5,7.6,0,86.4,47.2,14.3,120.7,52.6,7.8,166.4,52.7,0,100.7,110,87.1,145.3,6.9,31.7,63.8,25.8,74.6,0,17.5,29.2,4.3,19.3,80.7,4.2,53.7999992370605
"1211",2006-05-23,8.1,0,0,21.9,15.6,5,20.4,30.5,54.4,24.5,28.8,0,25.5,23.2,22.3,24.3,38.2,33,11.4,3.3,27.6,0,0,19.4,49.3,25.1,17.8,1.1,0
"1212",2006-05-30,0,0,0,43.6,30.1,16.9,43.1,35.3,15.2,75.5,2,0,31,14.9,16,7,17.5,33.4,15,1,47.4,0,0,1.2,12.4,12.7,121.1,0,0
"1213",2006-06-06,3.9,0,0,13.3,84.2,48.7,43.4,189.7,44.8,61.9,5.5,12.9,45.2,199.4,39,75.4,37.5,30.7,148.7,0.3,93.6,5.5,0,20,43.3,62.3,51.5,5,0
"1214",2006-06-13,1,4.9,0,48.1,25.6,9.1,16.3,10.7,36.7,74.6,12.2,0,38.4,53.3,38.8,28.3,21.6,10.3,53.4,8.7,62.4,0,0,54.8,11,22.9,60.2,0.8,0
"1215",2006-06-20,2.8,0,0,26.2,0.9,22.7,209.5,3.2,11.1,23.7,10.4,0,12.7,7.1,15.7,15.6,47.6,55.8,43.1,15.6,2.9,0,0,2.1,6.1,54.1,74.4,0,0
"1216",2006-06-27,0,0,0,17.6,4.8,0,2.3,12.8,16.3,46.2,0,0,209.2,120.3,0.4,0,33.6,1.2,13.7,48.8,0.6,0,0,3.5,28,73.1,35.6,0,0
"1217",2006-07-04,0,0,0,1.4,0.7,1.3,18.8,107,30.2,6.1,0.8,5.9,1.5,77.6,14.4,2.5,11.6,0.1,2.7,20.6,0,0,0,2.1,22.7,0,9.5,0,0
"1218",2006-07-11,3,0,0,34,1.5,3.3,4.5,10,88.8,60.3,0,13.1,8.4,2.9,27.6,2.3,21.6,50.5,22.1,17.2,0,0,0,17.2,24.1,78.5,107.5,0,0
"1219",2006-07-18,0,4.2,0,7.7,7.2,0.4,4.6,0.4,0,14.2,31,0.2,8.4,0,10.7,1.4,60.1,0.1,3.5,8.6,0.6,0,0,4.3,56,30.5,19.5,1.2,0
"1220",2006-07-25,7.9,0.4,3.3,23.6,31.3,1.6,1.6,12.8,57.6,39,9.6,28.2,29.4,9.6,26.7,5.4,50.2,0,7.9,5.7,27.5,0,0,21.9,40.4,14.3,11.5,0,0
"1221",2006-08-01,0.7,4.9,2.4,17.3,13.1,7.2,10.2,26.2,63.1,24.9,14.4,38.9,9.3,13.6,17.6,14.1,31.6,1.9,18.1,65.6,6.3,0,0,6.8,29.4,10.4,56.3,0.7,1.50000005960465
"1222",2006-08-08,0,0,0,11.2,0,1.3,0.5,0,21.6,5.6,1.8,16.1,10.6,0,0.3,0,4.7,0.1,6.3,4.9,0,0,0,0.5,112.8,62.5,3.5,0,0
"1223",2006-08-15,0,0,0,2.1,1.3,1,0,2.6,7.8,0.5,1.1,0,0,2.9,0.7,0,17.2,6.8,0.9,9.6,0,0,0,1.2,1.2,33.5,2.9,0,0
"1224",2006-08-22,0.2,0,0,0,1.7,0.3,0.4,1.8,75,2,1.2,0,4.1,1,3.7,3,15.8,42.4,1.1,52.9,0,0,0,0,57.5,37.1,15.2,1.5,0
"1225",2006-08-29,0,0,0,52.2,22.4,40.3,28.7,6.9,12.4,63,38.5,0,51.6,21.5,52.8,25.5,25.6,22.2,38.2,4.8,16.3,0,0,34.7,41.9,156.7,100.4,4.2,0
"1226",2006-09-05,0,0,0,2.3,22.5,19.8,3.5,5.2,39.1,20.7,16.1,0.3,21,9.7,32.1,28.1,41,23.4,41.1,13.4,59.6,0,0,59,22.7,44.4,8.6,0,0
"1227",2006-09-12,0.5,0,0,40.5,2.7,24.7,24.3,27.2,25,78.6,3.5,1.3,37.8,27.6,39.7,43.5,65.4,79.1,51.6,33.2,6.9,0,0,24.7,47.3,51.9,79.8,0,0
"1228",2006-09-19,1.8,4.9,0.7,9.4,5,14.6,10.9,3.6,43.5,0.7,19.7,5.5,3.6,1.1,29.9,4.8,44.7,28.9,24.6,9.7,0.6,0,0,4.1,21.2,34.8,55.1,10.1,7.90000009536743
"1229",2006-09-26,40.3,16.5,0,42,22.2,37.9,26.3,58.8,27.4,66.6,13.2,2.9,32.3,32.8,27.5,41.9,78,47,36.7,9.4,17.5,2.2,0,4.9,68.9,23.6,57.7,7.4,22.7999992370605
"1230",2006-10-03,0,0,0,21.1,1,2,41.6,1.3,25.4,0,5.2,0.3,15.5,13.8,35.8,39.1,24.6,137.9,46.1,0.8,4,0,0,1.3,48.6,58,20.6,0,0
"1231",2006-10-10,32.6,0,0,77,30.7,94.8,83.2,145,29.5,74.4,0,38,97.9,3.2,66.4,32,22.2,35.4,91.4,0.5,40.2,1.4,0,73.9,22.3,0,79.3,8.4,0
"1232",2006-10-17,47.8,13,0,32,39.1,5.9,4.7,53.6,46.4,22.9,30.5,0,31.3,119.9,34.5,68.9,1,63.3,10.7,30.3,66.1,0,0,6.3,12.9,6.3,27.1,48.6,14.5000004768372
"1233",2006-10-24,28.6,26.1,0,27.9,0,1.3,22.2,35.2,21.1,72.1,28.3,6.8,45.4,55,28.4,0.2,1.1,55.8,22.8,9.9,1,0,17.8,7.5,0,0,32.8,2.5,35.0000009536744
"1234",2006-10-31,22.6,30.2,0,32.5,3.3,32.5,35.6,0.4,1.1,20,31.6,3.5,22.1,20,50.7,2.1,0,21.9,20.2,14,0,0,17.3,76.3,1.5,0,86.4,35.8,59.2999997138977
"1235",2006-11-07,17.9,39.1,11,0,9,0.2,0,19.2,0,25.6,9.3,1.2,0,47.1,38.2,0,0,2.8,0.5,10.6,0,0,10.2,0,0,0,10.7,18.9,62.399998664856
"1236",2006-11-14,34.3,38.4,16.1,0,0,0,0,0.9,0,0,28.7,6.2,20.2,37.1,1.8,0,0,0.9,0,92.1,0,0,3.6,0,0,0,0,10.3,23.9000005722046
"1237",2006-11-21,40.6,64.6,26.1,0,0,1,0,25.3,0,26.3,138.7,49.7,11.9,34.5,2.3,0,0,0,47.8,16.2,0,20.3,26,9.6,0,0,0,31.9,30.0999999046326
