"","date","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","Tema","Pokuase","Tamale","Babile","Begoro"
"7558",2001-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7559",2001-09-11,19.546142578125,0,0,0,0,0,0,0,7.59599447250366,0,0,0,0,0,0,0,0,0,0
"7560",2001-09-12,19.546142578125,37.5682067871094,28.9808731079102,19.0015468597412,27.3474063873291,26.0290641784668,34.2114944458008,21.7417869567871,22.7879829406738,0,23.935131072998,31.1747856140137,0,19.0110855102539,22.055004119873,24.9239349365234,16.5142498016357,8.81704616546631,37.8216552734375
"7561",2001-09-13,0,0,0,0,0,0,0,0,0,0,0,15.5873928070068,0,0,0,0,16.5142498016357,17.6340923309326,0
"7562",2001-09-14,0,0,0,9.50077342987061,0,0,0,10.8708934783936,15.1919889450073,0,11.967565536499,0,0,0,0,0,0,0,0
"7563",2001-09-15,0,0,0,0,0,13.0145320892334,0,0,0,0,0,0,0,0,0,0,0,8.81704616546631,0
"7564",2001-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7565",2001-09-17,12.7181215286255,0,6.56010150909424,0,7.48854875564575,0,0,10.2113428115845,0,0,0,0,0,0,0,0,0,0,0
"7566",2001-09-18,0,0,6.56010150909424,0,0,0,0,0,14.1413898468018,0,0,29.9506282806396,0,0,0,0,28.1797046661377,20.0236415863037,0
"7567",2001-09-19,0,0,0,0,14.9770975112915,34.8532180786133,0,0,0,0,0,0,0,0,0,0,0,13.3490953445435,0
"7568",2001-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7569",2001-09-21,14.4778203964233,0,0,0,0,0,0,0,0,0,0,8.45638084411621,0,0,0,0,0,0,16.7742443084717
"7570",2001-09-22,28.9556407928467,0,17.1570663452148,0,19.7089443206787,25.15625,0,0,7.39668226242065,0,0,33.8255233764648,0,7.07423496246338,0,0,35.1054420471191,19.7981700897217,16.7742443084717
"7571",2001-09-23,0,0,0,0,6.56964826583862,0,0,0,7.39668226242065,0,0,8.45638084411621,0,0,0,0,8.77636051177979,0,0
"7572",2001-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7573",2001-09-25,0,0,0,12.6588182449341,13.1392965316772,8.38541698455811,0,0,0,0,0,16.9127616882324,0,7.07423496246338,18.9299564361572,0,17.5527210235596,0,0
"7574",2001-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7575",2001-09-27,0,22.9555187225342,0,0,9.2577486038208,8.32326889038086,0,17.4898853302002,6.31494188308716,0,17.886360168457,14.6744394302368,0,0,0,11.5633192062378,14.1419515609741,0,0
"7576",2001-09-28,0,0,0,0,0,8.32326889038086,0,0,0,0,0,0,0,0,0,0,7.07097578048706,17.6690406799316,0
"7577",2001-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7578",2001-09-30,0,0,0,0,0,9.51230716705322,0,0,7.21707677841187,0,0,8.38539409637451,0,0,0,0,0,0,0
"7579",2001-10-01,0,0,11.9191265106201,21.3701057434082,0,8.09694766998291,24.481315612793,8.43094444274902,18.0358390808105,0,24.5592670440674,15.1636619567871,0,0,0,0,11.041314125061,8.87930393218994,0
"7580",2001-10-02,0,0,0,0,0,16.1938953399658,0,0,0,0,0,0,0,0,0,0,0,4.43965196609497,0
"7581",2001-10-03,0,0,0,0,0,8.09694766998291,0,0,0,0,0,0,0,0,0,0,0,13.3189554214478,16.9647121429443
"7582",2001-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7583",2001-10-05,0,0,11.9191265106201,0,0,0,0,8.43094444274902,0,0,0,0,0,0,0,0,0,8.87930393218994,0
"7584",2001-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7585",2001-10-07,9.47305870056152,0,7.40417861938477,0,0,6.00653553009033,8.56416797637939,7.03452014923096,3.56478524208069,0,12.8726634979248,4.59262275695801,0,0,0,0,9.91716575622559,0,10.220911026001
"7586",2001-10-08,0,0,0,0,0,0,0,0,0,0,0,4.59262275695801,0,0,0,0,9.91716575622559,0,0
"7587",2001-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7588",2001-10-10,0,0,7.40417861938477,0,0,0,8.56416797637939,0,0,0,0,4.59262275695801,0,0,0,0,0,0,0
"7589",2001-10-11,20.8001861572266,5.84827709197998,12.8381671905518,0,10.4654483795166,4.87940073013306,12.2186403274536,7.43559646606445,6.2357006072998,14.6587791442871,8.52122402191162,8.02957820892334,12.0233116149902,0,0,0,15.2918796539307,5.14214611053467,5.34554290771484
"7590",2001-10-12,6.93339538574219,0,6.41908359527588,0,10.4654483795166,4.87940073013306,0,0,0,0,0,0,0,0,0,0,0,0,0
"7591",2001-10-13,0,5.84827709197998,6.41908359527588,0,10.4654483795166,0,12.2186403274536,0,0,0,4.26061201095581,0,0,3.916419506073,8.74790096282959,4.79369735717773,0,0,5.34554290771484
"7592",2001-10-14,0,5.84827709197998,0,0,10.4654483795166,0,12.2186403274536,0,0,0,4.26061201095581,0,0,0,0,4.79369735717773,0,0,0
"7593",2001-10-15,0,5.84827709197998,0,4.28334331512451,0,0,0,3.71779823303223,0,0,8.52122402191162,0,12.0233116149902,0,0,4.79369735717773,0,0,5.34554290771484
"7594",2001-10-16,0,0,5.99655294418335,0,0,0,10.9046964645386,0,0,0,0,0,13.9827852249146,0,0,0,0,0,0
"7595",2001-10-17,21.4392585754395,0,11.9931058883667,0,13.8830995559692,0,10.9046964645386,9.4214973449707,10.5885162353516,0,19.2137546539307,0,0,6.93794822692871,0,11.7687187194824,0,0,11.4313688278198
"7596",2001-10-18,0,0,11.9931058883667,0,0,0,10.9046964645386,8.24380970001221,9.2649507522583,0,8.4060173034668,0,0,0,0,0,0,0,20.0048942565918
"7597",2001-10-19,0,0,0,0,6.94154977798462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7598",2001-10-20,0,0,0,0,6.94154977798462,0,0,0,9.2649507522583,0,0,0,0,0,0,0,0,0,0
"7599",2001-10-21,5.79833936691284,7.65788412094116,0,0,0,0,8.45151329040527,0,0,0,0,0,0,5.74010848999023,0,6.20201921463013,0,0,0
"7600",2001-10-22,5.79833936691284,22.9736518859863,6.28457021713257,17.9453639984131,0,0,8.45151329040527,0,0,0,0,0,0,11.4802169799805,29.4648914337158,18.6060562133789,0,0,10.6207141876221
"7601",2001-10-23,5.79833936691284,22.9736518859863,6.28457021713257,5.98178815841675,0,0,16.9030265808105,9.46053504943848,6.0491156578064,17.5321712493896,9.44278812408447,0,0,0,9.82162952423096,6.20201921463013,0,0,15.9310712814331
"7602",2001-10-24,5.79833936691284,15.3157682418823,12.5691404342651,0,11.0578317642212,0,16.9030265808105,18.921070098877,12.0982313156128,0,18.8855762481689,0,0,5.74010848999023,9.82162952423096,6.20201921463013,0,0,5.31035709381104
"7603",2001-10-25,5.79833936691284,0,12.5691404342651,5.98178815841675,0,0,8.45151329040527,0,0,17.5321712493896,18.8855762481689,0,44.1853713989258,0,0,6.20201921463013,0,0,5.31035709381104
"7604",2001-10-26,0,6.02921438217163,6.62185001373291,6.37058401107788,0,0,0,5.10073661804199,0,0,0,0,12.042350769043,0,0,0,0,0,0
"7605",2001-10-27,0,6.02921438217163,6.62185001373291,6.37058401107788,0,0,0,0,7.1818585395813,0,0,0,0,0,0,0,0,0,0
"7606",2001-10-28,0,0,6.62185001373291,0,0,0,0,0,0,0,0,0,0,0,10.7111759185791,0,0,0,5.83581066131592
"7607",2001-10-29,17.8063621520996,6.02921438217163,6.62185001373291,0,0,0,0,10.201473236084,0,0,0,0,24.0847015380859,0,0,4.96801328659058,0,0,5.83581066131592
"7608",2001-10-30,0,6.02921438217163,0,0,0,0,0,5.10073661804199,0,13.179835319519,0,0,24.0847015380859,0,0,0,0,0,0
"7609",2001-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83581066131592
"7610",2001-11-01,0,0,4.67966651916504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7611",2001-11-02,0,0,0,0,3.98443555831909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7612",2001-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7613",2001-11-04,0,0,0,4.66218709945679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7614",2001-11-05,0,0,4.67966651916504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89569044113159
"7615",2001-11-06,9.25756168365479,0,0,0,0,0,5.89235210418701,6.24331665039062,0,0,4.83265161514282,0,0,0,0,0,0,0,7.53395938873291
"7616",2001-11-07,0,0,7.20041418075562,0,0,0,5.89235210418701,0,0,0,0,0,0,0,0,0,0,0,0
"7617",2001-11-08,0,0,14.4008283615112,0,0,0,5.89235210418701,6.24331665039062,0,0,4.83265161514282,0,0,0,0,0,0,0,3.76697969436646
"7618",2001-11-09,0,13.5183629989624,0,14.7113370895386,0,0.649737358093262,5.89235210418701,6.24331665039062,5.83218574523926,0,9.66530323028564,0,0,0,0,0,0,0,3.76697969436646
"7619",2001-11-10,0,0,0,0,0,0,0,0,5.83218574523926,0,0,0,0,0,0,0,0,0,0
"7620",2001-11-11,4.3263692855835,0,0,0,6.41936492919922,0,0,9.17000389099121,0,0,0,0,0,0,0,0,0,0,3.28909611701965
"7621",2001-11-12,4.3263692855835,0,8.80587863922119,0,0,1.71677088737488,10.6079368591309,9.17000389099121,9.08216667175293,0,5.17049789428711,0,0,0,0,0,0,6.18838167190552,3.28909611701965
"7622",2001-11-13,0,22.066125869751,8.80587863922119,11.7822198867798,3.20968246459961,0,10.6079368591309,9.17000389099121,9.08216667175293,0,10.3409957885742,0,0,9.5428352355957,8.55537605285645,12.1379804611206,0,0,3.28909611701965
"7623",2001-11-14,4.3263692855835,0,0,0,0,1.71677088737488,0,0,0,15.9888410568237,0,0,20.6605796813965,0,0,0,0,0,3.28909611701965
"7624",2001-11-15,0,0,0,0,0,0,0,9.17000389099121,0,0,5.17049789428711,0,0,0,0,0,0,0,0
"7625",2001-11-16,5.74143171310425,0,6.60244607925415,22.938081741333,0,0,6.60905981063843,10.623929977417,6.52627038955688,19.4358367919922,6.68674325942993,0,0,0,4.06781530380249,9.0708532333374,0,0,0
"7626",2001-11-17,5.74143171310425,15.5564270019531,6.60244607925415,11.4690408706665,8.36311435699463,0,13.2181196212769,10.623929977417,0,0,0,0,18.5921478271484,0,0,9.0708532333374,0,0,0
"7627",2001-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7628",2001-11-19,0,15.5564270019531,6.60244607925415,0,0,0,6.60905981063843,0,0,0,6.68674325942993,0,18.5921478271484,0,0,0,0,0,7.71909761428833
"7629",2001-11-20,0,0,6.60244607925415,0,0,0,6.60905981063843,0,6.52627038955688,19.4358367919922,6.68674325942993,0,18.5921478271484,7.24853897094727,4.06781530380249,4.5354266166687,0,0,0
"7630",2001-11-21,0,0,0,0,0,0,0,0,10.5485610961914,0,0,0,0,0,0,0,0,0,0
"7631",2001-11-22,3.27880954742432,0,0,15.1929388046265,0,1.08981657028198,21.6766510009766,15.0251979827881,0,0,10.1856060028076,0,0,0,0,9.57791805267334,0,0,4.63563680648804
"7632",2001-11-23,3.27880954742432,0,0,0,0,1.08981657028198,0,0,0,0,0,0,31.0841407775879,0,0,0,0,0,0
"7633",2001-11-24,6.55761909484863,0,0,0,12.9684047698975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7634",2001-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63563680648804
"7635",2001-11-26,5.1932373046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7636",2001-11-27,5.1932373046875,0,9.12535762786865,0,0,0,13.9557323455811,0,0,0,0,0,0,0,0,0,0,0,0
"7637",2001-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08451914787292,0
"7638",2001-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7639",2001-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7640",2001-12-01,0,3.23681926727295,3.5984799861908,0,0,0,9.33409118652344,4.06813192367554,8.5119514465332,5.33445835113525,5.29924869537354,0,12.3053007125854,0,0,3.07478547096252,0,0,5.7037501335144
"7641",2001-12-02,8.05071830749512,6.4736385345459,7.19695997238159,8.61629104614258,13.4276781082153,2.58887076377869,9.33409118652344,4.06813192367554,4.2559757232666,0,2.64962434768677,0,18.457950592041,7.16544818878174,8.38417911529541,6.14957094192505,0,0,2.8518750667572
"7642",2001-12-03,0,0,0,0,0,0,0,2.03406596183777,0,0,0,0,0,0,0,0,0,0,0
"7643",2001-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7644",2001-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7645",2001-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7646",2001-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7647",2001-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7648",2001-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7649",2001-12-10,8.75363159179688,5.33024406433105,8.901442527771,0,0,0,10.7655820846558,5.27208423614502,0,5.80167198181152,4.90913009643555,0,12.8132362365723,5.76335048675537,0,9.48378849029541,0,0,5.49701452255249
"7650",2001-12-11,0,0,2.13463664054871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25414407253265
"7651",2001-12-12,0,0,0,0,0,0,0,0,0,3.89472150802612,0,0,0,0,0,0,0,0,0
"7652",2001-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7653",2001-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7654",2001-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7655",2001-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7656",2001-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7657",2001-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67761933803558,0
"7658",2001-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7659",2001-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7660",2001-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7661",2001-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7662",2001-12-23,0,3.36595559120178,6.35387182235718,0,0,0,0,4.83207607269287,0,0,5.85043954849243,0,0,0,0,0,0,0,0
"7663",2001-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7664",2001-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7665",2001-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7666",2001-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7667",2001-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7668",2001-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7669",2001-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7670",2001-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7671",2002-01-01,6.14226722717285,8.82948017120361,9.66117382049561,0,0,0,18.3004112243652,3.55599904060364,0,0,4.52757740020752,0,0,4.68135452270508,4.30067157745361,8.07209205627441,0,0,5.5484790802002
"7672",2002-01-02,0,0,0,0,0,0,0,0,0,2.76617336273193,0,0,0,0,0,0,0,0,0
"7673",2002-01-03,0,0,0,0,0,0,0,0,0,1.38308668136597,0,0,2.71007227897644,0,0,0,0,0,0
"7674",2002-01-04,0,0,0,8.98787117004395,0,0,0,3.55599904060364,0,2.76617336273193,4.52757740020752,0,2.71007227897644,0,0,0,0,0,0
"7675",2002-01-05,0,0,0,0,0,0,0,3.55599904060364,0,2.76617336273193,0,0,2.71007227897644,0,0,0,0,0,0
"7676",2002-01-06,3.55419421195984,5.09620475769043,7.02789974212646,19.107738494873,1.37016689777374,0,0,11.7672367095947,14.447114944458,0,8.45568370819092,0,0,3.51713991165161,4.28289413452148,6.71988773345947,0,0,5.1987042427063
"7677",2002-01-07,0,0,0,0,0,0,0,0,0,4.78299617767334,0,0,0,0,0,0,0,0,5.1987042427063
"7678",2002-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7679",2002-01-09,3.55419421195984,0,0,0,2.74033379554749,0.232455849647522,0,0,0,0,0,0,0,0,0,0,0,0,0
"7680",2002-01-10,3.55419421195984,5.09620475769043,0,0,0,0,0,0,0,2.39149808883667,0,0,9.23311424255371,0,0,0,0,0,0
"7681",2002-01-11,3.20985269546509,2.44328022003174,6.50187206268311,1.64187777042389,0.755893349647522,0,11.7768259048462,1.65519642829895,0,3.32565593719482,0,0,6.25952386856079,0,0,0,0,0,5.27468156814575
"7682",2002-01-12,0,2.44328022003174,0,1.64187777042389,0,0,0,1.65519642829895,0,1.10855197906494,3.75292158126831,0,4.17301559448242,1.35746002197266,1.52882671356201,2.68102264404297,0,0,0
"7683",2002-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7684",2002-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7685",2002-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7686",2002-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7687",2002-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7688",2002-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7689",2002-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7690",2002-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7691",2002-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7692",2002-01-22,0,0,0,0,0,0,0,3.1762068271637,0,0,0,0,0,0,0,0,0,0,2.15508151054382
"7693",2002-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7694",2002-01-24,0,4.67887449264526,0,0,0,0,0,3.1762068271637,6.75638723373413,0,5.4997353553772,0,0,0,0,0,0,0,2.15508151054382
"7695",2002-01-25,0,0,0,0,0,0,0,0,0,0,0,0,5.1229419708252,0,0,0,0,0,2.15508151054382
"7696",2002-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7697",2002-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7698",2002-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7699",2002-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7700",2002-01-30,0,0,0,0,0,0,0,0,0,0,0,1.77789652347565,0,0,0,0,0,0,0
"7701",2002-01-31,0,0,0,0,0,0.758834958076477,0,0,0,0,0,0,0,0,0,0,0,0,0
"7702",2002-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7703",2002-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7704",2002-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7705",2002-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7706",2002-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7707",2002-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7708",2002-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7709",2002-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7710",2002-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7711",2002-02-10,0,5.36510467529297,0,0,0,0,0,3.74104166030884,0,0,6.06120872497559,0,0,1.19674479961395,3.62475895881653,0,0,0,0
"7712",2002-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7713",2002-02-12,0,0,0,0,0,1.18727910518646,0,0,0,0,0,0,0,0,0,0,0,0.943863332271576,0
"7714",2002-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7715",2002-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7716",2002-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7717",2002-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7718",2002-02-17,5.94351387023926,0,4.65021800994873,2.62652826309204,0,0,6.40955305099487,5.6900053024292,7.20713806152344,0,6.33569622039795,0,0,0,0,0,0,0,7.47279691696167
"7719",2002-02-18,11.8870277404785,0,4.65021800994873,0,4.6561541557312,0,6.40955305099487,0,0,9.86949729919434,0,0,16.3588047027588,0,0,0,0,0,0
"7720",2002-02-19,0,0,0,2.62652826309204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7721",2002-02-20,0,0,4.65021800994873,0,0,0,0,0,0,0,3.16784811019897,0,0,0,0,0,0,0,0
"7722",2002-02-21,0,3.10869812965393,0,0,0,0,0,2.00857973098755,2.27607250213623,0,2.09848475456238,0,0,1.77231121063232,0,2.71735668182373,0,0,2.14970898628235
"7723",2002-02-22,0,6.21739625930786,6.54886817932129,2.42566061019897,0,0,4.40420293807983,4.0171594619751,2.27607250213623,0,2.09848475456238,0,0,1.77231121063232,0,2.71735668182373,0,0,2.14970898628235
"7724",2002-02-23,6.36359119415283,6.21739625930786,6.54886817932129,4.85132122039795,5.94454050064087,0,8.80840587615967,4.0171594619751,4.55214500427246,0,6.29545402526855,0,0,1.77231121063232,5.72265672683716,5.43471336364746,0,0,2.14970898628235
"7725",2002-02-24,0,3.10869812965393,0,2.42566061019897,0,0,4.40420293807983,2.00857973098755,2.27607250213623,10.2655220031738,2.09848475456238,0,19.446533203125,1.77231121063232,5.72265672683716,2.71735668182373,0,0,2.14970898628235
"7726",2002-02-25,0,0,3.27443408966064,0,0,0,8.80840587615967,0,0,0,4.19696950912476,0,0,1.77231121063232,0,2.71735668182373,0,0,4.2994179725647
"7727",2002-02-26,0,2.33148598670959,4.93839073181152,3.91998767852783,0,0,4.32650947570801,4.3792610168457,2.4230945110321,4.82912302017212,3.574791431427,0,3.78244376182556,1.43386471271515,1.91056954860687,2.6198353767395,0,0,3.34100461006165
"7728",2002-02-27,0,4.66297197341919,0,0,0,0,4.32650947570801,0,0,0,1.7873957157135,0,0,2.8677294254303,3.82113909721375,2.6198353767395,0,0,0
"7729",2002-02-28,1.99796295166016,2.33148598670959,2.46919536590576,0,0,2.76286840438843,4.32650947570801,2.18963050842285,2.4230945110321,4.82912302017212,3.574791431427,3.04582858085632,7.56488752365112,0,0,2.6198353767395,2.8877215385437,3.00919198989868,3.34100461006165
"7730",2002-03-01,1.73429083824158,4.79329395294189,0,1.72079312801361,4.04108142852783,0,2.26667261123657,1.95393407344818,1.05061030387878,0,5.51842737197876,0,0,1.90055060386658,1.46488273143768,1.88333523273468,2.06625986099243,0,2.3282904624939
"7731",2002-03-02,3.46858167648315,0,4.02419328689575,1.72079312801361,4.04108142852783,0,2.26667261123657,0,0,0,0,0,0,0,0,0,0,0,4.65658092498779
"7732",2002-03-03,3.46858167648315,4.79329395294189,4.02419328689575,0,0,0,4.53334522247314,3.90786814689636,1.05061030387878,1.31697976589203,5.51842737197876,0,0,1.90055060386658,2.92976546287537,3.76667046546936,0,0,4.65658092498779
"7733",2002-03-04,0,0,2.01209664344788,0,0,0,2.26667261123657,0,0,1.31697976589203,0,1.77502310276031,6.03645515441895,0.950275301933289,1.46488273143768,1.88333523273468,0,3.0626757144928,0
"7734",2002-03-05,0,0,0,0,0,0,0,0,0,1.31697976589203,0,0,0,0,0,0,0,0,0
"7735",2002-03-06,2.95776295661926,8.00362968444824,6.60914325714111,3.20936989784241,0,0,8.37421703338623,2.46455097198486,2.85353660583496,0,7.98123741149902,0,0,3.36497449874878,3.6327440738678,4.500732421875,0,0,11.0904092788696
"7736",2002-03-07,2.95776295661926,0,0,3.20936989784241,7.8835620880127,0,0,2.46455097198486,5.70707321166992,0,0,6.05412721633911,0,0,0,0,0,0,0
"7737",2002-03-08,5.91552591323853,4.00181484222412,6.60914325714111,0,15.7671241760254,5.44099903106689,8.37421703338623,4.92910194396973,8.56060981750488,2.20637226104736,7.98123741149902,18.1623821258545,0,0,0,2.2503662109375,5.22800588607788,0,7.39360666275024
"7738",2002-03-09,0,0,3.30457162857056,3.20936989784241,0,2.72049951553345,0,0,2.85353660583496,0,0,0,4.12420749664307,0,0,0,0,0,0
"7739",2002-03-10,8.87328815460205,8.00362968444824,6.60914325714111,9.6281099319458,7.8835620880127,2.72049951553345,8.37421703338623,9.85820388793945,11.4141464233398,8.82548904418945,7.98123741149902,12.1082544326782,16.4968299865723,5.04746150970459,7.2654881477356,4.500732421875,7.84200954437256,0,11.0904092788696
"7740",2002-03-11,0,0,0,0,0,0,0,0,1.69370758533478,0,0,0,0,0,0,0,0,0,0
"7741",2002-03-12,0,5.13223552703857,0,5.09961128234863,0,1.64516401290894,0,3.50277042388916,3.38741517066956,0,4.67342138290405,0,0,4.13488149642944,4.572838306427,6.69907760620117,0,0,4.76202630996704
"7742",2002-03-13,2.37974715232849,0,10.3438901901245,0,3.34733438491821,0,8.6905403137207,0,0,0,0,0,0,0,0,0,0,0,0
"7743",2002-03-14,2.37974715232849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7744",2002-03-15,4.75949430465698,5.13223552703857,5.17194509506226,0,3.34733438491821,1.64516401290894,4.34527015686035,3.50277042388916,0,0,4.67342138290405,0,0,0,0,0,0,0,4.76202630996704
"7745",2002-03-16,0,0,6.96104049682617,0,1.86168372631073,0,5.31023836135864,0,0,0,0,0,0,0,0,1.52860927581787,0,0,5.67581939697266
"7746",2002-03-17,4.47136354446411,0,0,0,3.72336745262146,2.48136734962463,0,0,3.98305201530457,2.59463095664978,0,0,6.17398738861084,0,0,0,3.0013952255249,0,5.67581939697266
"7747",2002-03-18,4.47136354446411,0,0,1.67508137226105,1.86168372631073,0.827122449874878,0,3.78005528450012,3.98305201530457,0,0,0,0,0,0,0,0,0,5.67581939697266
"7748",2002-03-19,0,0,0,0,1.86168372631073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7749",2002-03-20,0,0,0,3.35016274452209,3.72336745262146,0,0,0,0,2.59463095664978,0,0,6.17398738861084,2.52479362487793,3.71108341217041,1.52860927581787,0,0,0
"7750",2002-03-21,4.73623847961426,0,2.58795428276062,0,8.3785228729248,2.84932041168213,0,0,0.698091506958008,0,0,0,0,0,0,0,0,0,1.17186951637268
