,date,Sum,Sum_Tanz,Sum_Tanz_ch,Sum_Tanz_AG,Sum_Ghana_ch,Sum_Ghana_AG,month
1094,1983-12-31,0.0,36.5,35.620062828063986,75.0,0.0,3,Dec
1095,1984-01-01,1.1,25.3,19.995893955230727,76.0,0.0,1,jan
1096,1984-01-02,0.0,50.0,45.45567274093625,75.0,0.0,3,jan
1097,1984-01-03,0.0,19.0,56.49560046195984,45.0,0.0,1,jan
1098,1984-01-04,3.6,28.8,50.66619062423703,48.0,0.0,1,jan
1099,1984-01-05,14.600000000000001,145.39999999999998,85.82483863830566,180.0,7.37836599349976,4,jan
1100,1984-01-06,0.0,14.600000000000001,46.64791369438163,33.0,0.0,3,jan
1101,1984-01-07,0.1,69.0,32.07703447341915,32.0,0.0,1,jan
1102,1984-01-08,3.7,37.9,52.36832571029668,152.0,0.0,2,jan
1103,1984-01-09,0.0,0.0,20.82301831245422,134.0,0.0,67,jan
1104,1984-01-10,0.0,43.599999999999994,16.56449842452999,29.0,7.3004879951477,7,jan
1105,1984-01-11,2.3,41.1,54.68902778625484,51.0,16.107172940857712,24,jan
1106,1984-01-12,13.399999999999999,46.4,43.47245645523068,43.0,0.0,32,jan
1107,1984-01-13,3.9,87.10000000000001,40.30248689651487,56.0,15.797829806804664,17,jan
1108,1984-01-14,8.0,38.199999999999996,48.387338161468556,34.0,0.0,9,jan
1109,1984-01-15,49.8,26.599999999999998,59.530640602111845,51.0,3.19523203372956,18,jan
1110,1984-01-16,16.599999999999998,7.3,39.254429817199664,56.0,14.89885544776917,12,jan
1111,1984-01-17,0.0,33.5,80.2603454589843,37.0,0.0,3,jan
1112,1984-01-18,1.0,26.1,44.042386531829834,42.0,1.9933653422631317,1,jan
1113,1984-01-19,2.0,76.60000000000001,27.666684150695833,66.0,3.84765577316284,0,jan
1114,1984-01-20,5.6,34.3,67.62855148315428,63.0,0.0,0,jan
1115,1984-01-21,6.0,38.599999999999994,46.6249327659606,60.0,0.0,2,jan
1116,1984-01-22,1.2,47.9,21.38566160202027,19.0,0.0,0,jan
1117,1984-01-23,0.0,24.7,21.24899244308476,15.0,0.0,0,jan
1118,1984-01-24,0.0,44.599999999999994,91.46364784240724,57.0,0.0,2,jan
1119,1984-01-25,0.0,43.2,76.83497083187108,56.0,0.0,1,jan
1120,1984-01-26,0.0,13.100000000000001,46.2040548324585,23.0,3.88401889801025,0,jan
1121,1984-01-27,41.099999999999994,30.1,9.605692863464359,20.0,13.6895456314087,1,jan
1122,1984-01-28,0.3,1.1,9.7141318321228,29.0,0.0,1,jan
1123,1984-01-29,0.0,39.1,22.4344706535339,24.0,0.0,3,jan
1124,1984-01-30,0.0,60.6,67.72571945190428,49.0,0.0,16,jan
1125,1984-01-31,89.2,18.7,17.88478827476501,50.0,73.3611364364624,49,jan
1126,1984-02-01,0.9,105.9,47.489038884639726,43.0,15.365449130535138,6,Feb
1127,1984-02-02,0.0,50.3,52.69222116470334,43.0,3.360354781150824,0,Feb
1128,1984-02-03,0.0,77.39999999999999,34.95117092132569,54.0,0.745100140571594,0,Feb
1129,1984-02-04,0.0,10.8,33.49887561798102,67.0,0.745100140571594,1,Feb
1130,1984-02-05,0.0,20.200000000000003,41.23864698410034,29.0,0.745100140571594,0,Feb
1131,1984-02-06,0.0,12.6,10.619781613349918,15.0,0.0,0,Feb
1132,1984-02-07,0.0,4.4,26.92162585258483,16.0,0.0,0,Feb
1133,1984-02-08,0.0,26.3,38.713948488235516,14.0,0.0,0,Feb
1134,1984-02-09,0.0,2.3,36.54944610595699,38.0,0.0,0,Feb
1135,1984-02-10,0.0,33.5,18.651740193367004,29.0,0.0,0,Feb
1136,1984-02-11,0.0,18.3,11.63694846630096,43.0,0.0,0,Feb
1137,1984-02-12,0.0,19.0,54.85455107688908,35.0,0.0,3,Feb
1138,1984-02-13,0.0,10.0,46.3802270889283,20.0,0.0,5,Feb
1139,1984-02-14,0.9,16.700000000000003,5.96729516983032,26.0,0.0,13,Feb
1140,1984-02-15,2.9000000000000004,16.2,36.96821999549864,36.0,2.40483713150024,7,Feb
1141,1984-02-16,33.7,17.8,38.873545646667466,51.0,2.56869149208069,32,Feb
1142,1984-02-17,16.0,16.0,47.90414118766787,55.0,18.093152999877923,63,Feb
1143,1984-02-18,3.1,11.200000000000001,31.20835161209104,20.0,9.712418556213379,65,Feb
1144,1984-02-19,0.0,20.2,12.81305944919581,8.0,2.88977789878845,15,Feb
1145,1984-02-20,4.6,1.5,20.01354217529294,26.0,57.10606145858762,22,Feb
1146,1984-02-21,0.8,4.7,24.23988938331607,24.0,1.22059905529022,20,Feb
1147,1984-02-22,0.0,35.5,10.72440791130066,27.0,3.91879916191101,48,Feb
1148,1984-02-23,4.6,0.5,13.5998101234436,32.0,0.0,38,Feb
1149,1984-02-24,0.2,56.800000000000004,27.10913157463074,2.0,12.165226280689225,46,Feb
1150,1984-02-25,45.4,28.0,34.04001629352574,33.0,43.09880095720293,22,Feb
1151,1984-02-26,15.2,17.8,17.993678808212287,37.0,46.90104579925539,46,Feb
1152,1984-02-27,4.3,3.8999999999999995,49.5506720542908,35.0,8.71508419513703,11,Feb
1153,1984-02-28,23.7,21.9,19.284665107727026,57.0,35.54653072357179,15,Feb
1154,1984-02-29,74.2,46.0,44.79896664619452,53.0,13.52260422706604,40,Feb
1155,1984-03-01,118.49999999999999,12.7,69.73248767852782,28.0,59.36944591999046,38,Mar
1156,1984-03-02,9.4,8.799999999999999,20.96202898025513,43.0,10.86034059524537,65,Mar
1157,1984-03-03,53.0,1.7000000000000002,10.5575742721558,26.0,50.827863216400154,29,Mar
1158,1984-03-04,71.80000000000001,12.4,7.9848344326019305,9.0,56.645507335662835,51,Mar
1159,1984-03-05,29.6,11.8,0.0,44.0,36.527230262756355,48,Mar
1160,1984-03-06,40.900000000000006,51.8,3.80249500274658,20.0,83.06383085250856,82,Mar
1161,1984-03-07,12.399999999999999,21.7,2.68235087394714,16.0,15.332948088645939,7,Mar
1162,1984-03-08,72.60000000000001,10.9,18.24431514739986,24.0,54.72799146175387,103,Mar
1163,1984-03-09,71.4,11.200000000000001,28.55856013298034,34.0,79.66916477680208,61,Mar
1164,1984-03-10,20.3,48.5,28.89709234237673,14.0,32.93077993392945,182,Mar
1165,1984-03-11,102.8,36.4,58.16745209693913,49.0,114.18604779243466,144,Mar
1166,1984-03-12,284.2,153.70000000000002,99.90955400466929,83.0,216.15505361557013,152,Mar
1167,1984-03-13,5.6,41.99999999999999,70.2823486328126,60.0,11.11604070663452,57,Mar
1168,1984-03-14,99.1,72.19999999999999,81.05134558677676,79.0,70.05075621604914,85,Mar
1169,1984-03-15,237.00000000000006,98.5,41.13385677337652,58.0,100.55607032775875,231,Mar
1170,1984-03-16,1.8,88.40000000000002,43.423810958862305,69.0,72.92986369132993,16,Mar
1171,1984-03-17,22.1,55.9,45.74701452255244,76.0,38.482979774475154,104,Mar
1172,1984-03-18,19.5,18.3,50.794782638549805,50.0,139.03482913970942,82,Mar
1173,1984-03-19,128.0,24.099999999999998,16.4090709686279,24.0,111.09139060974114,65,Mar
1174,1984-03-20,185.60000000000002,5.9,0.0,6.0,70.57194447517399,204,Mar
1175,1984-03-21,15.5,6.8,0.0,6.0,125.97201728820801,14,Mar
1176,1984-03-22,283.8,17.5,0.0,6.0,53.93442678451537,107,Mar
1177,1984-03-23,52.4,2.1,0.0,22.0,416.0856547355653,96,Mar
1178,1984-03-24,0.0,4.2,0.0,31.0,8.2336368560791,0,Mar
1179,1984-03-25,1.5,0.0,20.83048820495603,48.0,28.3523902893066,0,Mar
1180,1984-03-26,0.0,2.8,14.57799243927002,28.0,0.0,13,Mar
1181,1984-03-27,73.0,12.0,20.7681217193604,30.0,45.2986141443252,26,Mar
1182,1984-03-28,9.700000000000001,27.9,35.713154435157755,48.0,10.254971742630001,34,Mar
1183,1984-03-29,6.1,41.3,43.352500438690164,58.0,18.92709481716156,59,Mar
1184,1984-03-30,54.699999999999996,14.4,22.23486661911008,84.0,42.65848052501678,30,Mar
1185,1984-03-31,0.0,12.6,54.8377838134765,28.0,9.01157903671265,27,Mar
1186,1984-04-01,139.2,32.300000000000004,63.88200521469119,51.0,27.67194986343383,15,Apr
1187,1984-04-02,10.399999999999999,14.2,19.44436931610108,75.0,103.8449583053589,38,Apr
1188,1984-04-03,340.4,50.199999999999996,42.44708871841429,68.0,206.733473777771,29,Apr
1189,1984-04-04,63.3,10.0,25.21985387802129,59.0,180.0647532939911,41,Apr
1190,1984-04-05,0.0,11.899999999999999,25.71782445907591,44.0,34.68663763999936,29,Apr
1191,1984-04-06,6.6,16.0,5.17781543731689,41.0,51.71778154373177,63,Apr
1192,1984-04-07,56.9,65.80000000000001,27.628021240234403,45.0,96.603226184845,123,Apr
1193,1984-04-08,102.7,3.0999999999999996,29.59965038299559,56.0,0.0,30,Apr
1194,1984-04-09,47.9,5.3,15.208197593689,35.0,143.5143234729768,27,Apr
1195,1984-04-10,24.9,2.3000000000000003,89.3601398468017,43.0,64.6362707614899,47,Apr
1196,1984-04-11,140.20000000000002,40.7,159.13086652755737,52.0,36.67469358444214,25,Apr
1197,1984-04-12,3.3,59.7,128.82787370681768,64.0,29.992567539215088,35,Apr
1198,1984-04-13,155.8,57.00000000000001,47.509614944457994,40.0,126.78245544433594,77,Apr
1199,1984-04-14,0.0,113.1,44.975935697555585,212.0,27.79049324989319,7,Apr
1200,1984-04-15,86.6,18.4,56.61841368675238,88.0,1.87974035739899,29,Apr
1201,1984-04-16,35.6,74.40000000000002,40.67980861663816,41.0,37.7647778987884,21,Apr
1202,1984-04-17,5.8,5.9,45.61190509796141,29.0,27.01089739799502,36,Apr
1203,1984-04-18,24.4,15.1,7.27076148986816,17.0,23.9441459178925,38,Apr
1204,1984-04-19,55.79999999999999,0.3,0.0,6.0,45.40031337738042,45,Apr
1205,1984-04-20,38.2,1.5,0.0,7.0,119.77453112602234,28,Apr
1206,1984-04-21,182.39999999999998,21.1,87.55306625366211,26.0,81.84992170333862,85,Apr
1207,1984-04-22,258.59999999999997,13.8,0.0,66.0,299.413997411728,88,Apr
1208,1984-04-23,6.9,13.2,42.94684123992922,51.0,44.86622881889343,20,Apr
1209,1984-04-24,24.700000000000003,48.1,14.9970464706421,93.0,6.85224437713623,32,Apr
1210,1984-04-25,86.5,41.5,50.398676872253404,76.0,158.20758950710288,146,Apr
1211,1984-04-26,105.59999999999998,59.3,67.09798383712773,60.0,47.57943546772002,115,Apr
1212,1984-04-27,45.2,45.699999999999996,8.485866665840149,14.0,135.39300394058228,87,Apr
1213,1984-04-28,0.0,119.6,12.7224617004395,20.0,0.0,25,Apr
1214,1984-04-29,48.2,114.5,1.20204973220825,21.0,45.566091656684904,297,Apr
1215,1984-04-30,43.1,38.3,9.51063728332519,19.0,31.994162797927878,116,Apr
1216,1984-05-01,130.4,66.89999999999999,20.71671295166011,14.0,48.24626731872557,27,May
1217,1984-05-02,59.9,23.2,8.39582920074463,18.0,39.82817792892461,28,May
1218,1984-05-03,27.5,4.9,1.80909395217896,12.0,0.0,95,May
1219,1984-05-04,158.70000000000002,15.799999999999999,17.7755641937256,17.0,21.34305405616764,92,May
1220,1984-05-05,142.1,3.6,0.0,9.0,159.6263122558594,56,May
1221,1984-05-06,62.6,14.1,9.24992847442627,3.0,0.0,34,May
1222,1984-05-07,3.1,4.3,40.597672939300566,3.0,23.89253091812136,57,May
1223,1984-05-08,24.1,3.1,22.0463409423828,1.0,15.682962894439694,77,May
1224,1984-05-09,30.900000000000002,7.7,0.0,3.0,69.39344298839566,78,May
1225,1984-05-10,251.2,47.4,0.0,4.0,227.20838403701782,75,May
1226,1984-05-11,17.5,12.0,7.8336706161499,4.0,44.99423187971111,78,May
1227,1984-05-12,0.5,0.9,22.10542249679568,11.0,392.9669950008391,69,May
1228,1984-05-13,147.89999999999998,1.3,0.0,19.0,267.95665526390076,101,May
1229,1984-05-14,34.5,26.8,0.0,19.0,72.30010771751402,97,May
1230,1984-05-15,89.29999999999998,15.1,0.0,10.0,50.71349835395817,139,May
1231,1984-05-16,305.90000000000003,15.4,25.6735877990723,10.0,406.53628253936773,106,May
1232,1984-05-17,12.5,10.8,19.0454406738281,11.0,245.5672192573548,76,May
1233,1984-05-18,234.1,5.1,0.0,9.0,101.31906795501709,48,May
1234,1984-05-19,0.0,5.6000000000000005,0.0,13.0,51.82153892517091,103,May
1235,1984-05-20,22.6,5.8999999999999995,0.0,5.0,134.82001829147345,58,May
1236,1984-05-21,148.89999999999998,4.8,0.0,0.0,28.98793935775754,87,May
1237,1984-05-22,53.6,20.5,0.0,1.0,194.72922158241283,204,May
1238,1984-05-23,32.099999999999994,35.3,0.0,2.0,61.48094987869264,112,May
1239,1984-05-24,9.6,6.8,0.0,1.0,0.0,16,May
1240,1984-05-25,167.70000000000002,3.3,0.0,1.0,48.63330554962158,74,May
1241,1984-05-26,234.10000000000002,19.5,5.90235614776611,1.0,109.16553258895871,136,May
1242,1984-05-27,10.4,12.8,0.0,2.0,49.972841262817425,84,May
1243,1984-05-28,26.7,12.1,0.0,0.0,0.53365296125412,6,May
1244,1984-05-29,11.2,3.2,9.58687305450439,2.0,6.75686597824097,8,May
1245,1984-05-30,236.40000000000003,2.5,2.949627161026,1.0,0.510450661182404,97,May
1246,1984-05-31,426.50000000000006,2.9,38.77553582191472,15.0,312.5398507118224,300,May
1247,1984-06-01,31.200000000000003,28.5,0.0,4.0,92.6819009780884,187,Jun
1248,1984-06-02,102.19999999999999,54.5,0.0,12.0,37.201456069946346,120,Jun
1249,1984-06-03,20.1,13.5,0.0,2.0,46.530249834060655,60,Jun
1250,1984-06-04,0.5,2.6,11.674952983856201,0.0,0.0,26,Jun
1251,1984-06-05,134.39999999999998,1.0,7.04930400848389,0.0,98.97930026054388,69,Jun
1252,1984-06-06,34.699999999999996,20.6,0.0,3.0,29.13525962829587,87,Jun
1253,1984-06-07,101.19999999999999,0.0,0.0,0.0,182.98104810714707,56,Jun
1254,1984-06-08,88.60000000000001,2.6,0.0,1.0,92.56369733810428,88,Jun
1255,1984-06-09,143.60000000000002,4.9,30.2812614440918,0.0,220.48204851150498,133,Jun
1256,1984-06-10,16.2,0.3,0.0,1.0,9.12423706054688,55,Jun
1257,1984-06-11,132.79999999999998,1.7,3.6004958152771,0.0,9.1304407119751,42,Jun
1258,1984-06-12,220.6,0.0,0.0,1.0,64.23927835747611,123,Jun
1259,1984-06-13,271.30000000000007,4.0,0.0,1.0,260.6300996541976,184,Jun
1260,1984-06-14,0.8,0.0,0.0,0.0,16.2505435943604,44,Jun
1261,1984-06-15,71.30000000000001,12.0,10.216413259506218,4.0,35.00732332468036,44,Jun
1262,1984-06-16,351.1,49.7,0.0,21.0,306.8400697708131,186,Jun
1263,1984-06-17,167.9,11.4,0.0,17.0,151.76324748992928,48,Jun
1264,1984-06-18,290.40000000000003,0.0,13.6541814804077,0.0,170.15089178085336,83,Jun
1265,1984-06-19,211.59999999999997,0.0,6.82709074020386,0.0,165.9205756187439,115,Jun
1266,1984-06-20,278.2,15.8,0.0,1.0,279.03526687622065,131,Jun
1267,1984-06-21,216.20000000000002,2.4000000000000004,0.0,4.0,65.90889739990232,137,Jun
1268,1984-06-22,49.699999999999996,22.2,0.0,8.0,107.1867685317993,61,Jun
1269,1984-06-23,18.900000000000002,40.20000000000001,0.0,8.0,116.50483989715565,82,Jun
1270,1984-06-24,64.3,4.0,0.0,10.0,234.32808113098156,82,Jun
1271,1984-06-25,14.8,1.0,3.51785039901733,10.0,0.0,92,Jun
1272,1984-06-26,190.0,3.9000000000000004,0.0,2.0,66.54751729965218,95,Jun
1273,1984-06-27,206.30000000000004,3.6,0.0,1.0,117.29974126815796,219,Jun
1274,1984-06-28,98.4,3.8,0.0,1.0,20.1816444396973,54,Jun
1275,1984-06-29,17.4,1.1,0.0,0.0,18.33838105201721,35,Jun
1276,1984-06-30,182.1,23.799999999999997,0.0,0.0,93.065482378006,52,Jun
1277,1984-07-01,84.80000000000001,6.6,0.0,3.0,223.69081783294678,68,Jul
1278,1984-07-02,134.79999999999998,1.6,0.0,4.0,81.86986255645746,42,Jul
1279,1984-07-03,97.00000000000001,6.0,0.0,5.0,102.32103824615466,58,Jul
1280,1984-07-04,50.9,6.0,5.00626516342163,1.0,179.49199199676508,144,Jul
1281,1984-07-05,47.2,5.699999999999999,0.0,2.0,129.88512516021726,102,Jul
1282,1984-07-06,12.2,1.0,3.99472546577454,2.0,51.21213674545295,90,Jul
1283,1984-07-07,105.59999999999998,4.5,0.0,1.0,33.93811464309688,97,Jul
1284,1984-07-08,134.8,0.0,0.0,1.0,67.95440959930426,72,Jul
1285,1984-07-09,58.4,0.0,0.0,1.0,157.87793922424314,142,Jul
1286,1984-07-10,262.1,4.3,0.0,0.0,396.11311149597157,399,Jul
1287,1984-07-11,42.7,0.0,0.0,1.0,40.2816305160523,531,Jul
1288,1984-07-12,29.6,0.0,0.0,1.0,19.5011005401611,15,Jul
1289,1984-07-13,47.3,0.0,0.0,1.0,18.18209075927734,9,Jul
1290,1984-07-14,234.2,0.0,0.0,0.0,415.69330596923834,291,Jul
1291,1984-07-15,36.6,1.9,0.0,0.0,172.00461864471433,179,Jul
1292,1984-07-16,105.39999999999999,0.0,0.0,0.0,14.27785110473633,53,Jul
1293,1984-07-17,12.2,1.0,0.0,1.0,36.752629280090304,86,Jul
1294,1984-07-18,65.0,9.600000000000001,0.0,3.0,133.8531284332276,134,Jul
1295,1984-07-19,136.6,3.0,3.37831497192383,1.0,278.97714757919306,30,Jul
1296,1984-07-20,127.19999999999997,0.4,4.12974643707275,2.0,252.8855514526368,98,Jul
1297,1984-07-21,92.9,6.9,7.494249105453489,1.0,200.84719657897952,87,Jul
1298,1984-07-22,164.90000000000003,2.9,14.3283157348633,1.0,81.05640602111811,126,Jul
1299,1984-07-23,28.5,20.0,4.67460489273071,1.0,70.40627956390381,21,Jul
1300,1984-07-24,109.89999999999999,7.6000000000000005,4.77610540390015,1.0,64.4343757629394,143,Jul
1301,1984-07-25,89.80000000000001,0.0,0.0,0.0,216.78898906707755,93,Jul
1302,1984-07-26,224.2,0.0,0.0,0.0,26.33082628250122,88,Jul
1303,1984-07-27,49.400000000000006,6.0,0.0,0.0,35.088474273681626,114,Jul
1304,1984-07-28,17.8,25.5,0.0,0.0,25.57862949371339,26,Jul
1305,1984-07-29,254.70000000000002,0.6,0.0,0.0,51.04849267005922,40,Jul
1306,1984-07-30,16.3,0.0,2.84302163124084,0.0,212.00866246223444,200,Jul
1307,1984-07-31,120.20000000000002,0.0,0.0,0.0,107.29584240913391,120,Jul
1308,1984-08-01,394.3999999999999,0.0,0.0,0.0,313.38098430633534,274,Aug
1309,1984-08-02,169.89999999999998,0.0,0.0,0.0,146.12910890579226,216,Aug
1310,1984-08-03,156.5,0.1,0.0,0.0,65.34269428253185,63,Aug
1311,1984-08-04,6.2,0.0,0.0,0.0,59.56094598770139,93,Aug
1312,1984-08-05,116.19999999999999,0.0,0.0,3.0,92.04073476791375,55,Aug
1313,1984-08-06,72.00000000000001,0.0,0.0,0.0,11.03212785720826,40,Aug
1314,1984-08-07,16.699999999999996,0.0,0.0,0.0,95.7897300720216,60,Aug
1315,1984-08-08,128.5,1.2,0.0,0.0,15.9510087966919,50,Aug
1316,1984-08-09,135.39999999999998,0.0,0.0,0.0,163.00192546844482,50,Aug
1317,1984-08-10,55.0,0.0,7.37996339797974,0.0,182.10899972915655,138,Aug
1318,1984-08-11,7.6,0.0,0.0,0.0,59.11185693740849,11,Aug
1319,1984-08-12,55.89999999999999,5.9,0.0,0.0,34.33874511718754,21,Aug
1320,1984-08-13,81.49999999999999,2.7,0.0,0.0,158.02107667922974,138,Aug
1321,1984-08-14,28.8,4.9,0.0,0.0,31.84241771697998,92,Aug
1322,1984-08-15,53.8,1.9,0.0,0.0,51.11652183532715,50,Aug
1323,1984-08-16,30.400000000000002,3.4,0.0,0.0,23.99780178070069,40,Aug
1324,1984-08-17,23.0,0.0,0.0,1.0,55.8858261108399,111,Aug
1325,1984-08-18,61.49999999999999,0.9,0.0,1.0,91.33522319793703,70,Aug
1326,1984-08-19,37.800000000000004,2.9,0.0,1.0,60.35438251495367,112,Aug
1327,1984-08-20,131.09999999999997,0.0,0.0,0.0,126.54111480712896,54,Aug
1328,1984-08-21,9.6,0.0,0.0,1.0,341.89117872714996,123,Aug
1329,1984-08-22,164.6,1.5,0.0,0.0,112.41304826736452,100,Aug
1330,1984-08-23,28.5,0.0,0.0,0.0,65.20818996429438,105,Aug
1331,1984-08-24,48.4,0.0,0.0,0.0,0.0,31,Aug
1332,1984-08-25,63.8,3.6,0.0,1.0,27.5695476531982,38,Aug
1333,1984-08-26,73.1,0.0,12.112059772014574,0.0,136.15363788604736,117,Aug
1334,1984-08-27,34.5,0.0,7.644587218761442,1.0,69.69658136367805,65,Aug
1335,1984-08-28,151.7,0.8,4.282698094844813,0.0,26.438623428344723,30,Aug
1336,1984-08-29,277.40000000000003,2.9000000000000004,6.177656829357144,9.0,132.75727939605719,91,Aug
1337,1984-08-30,121.3,6.4,4.444010913372043,1.0,53.36204051971444,89,Aug
1338,1984-08-31,115.2,0.5,5.377513110637663,4.0,172.90779209136969,71,Aug
1339,1984-09-01,12.200000000000001,6.4,0.0,0.0,32.190990447998104,46,Sept
1340,1984-09-02,0.8999999999999999,0.0,0.0,1.0,2.12962055206299,14,Sept
1341,1984-09-03,59.099999999999994,0.0,0.0,1.0,72.74907946586617,63,Sept
1342,1984-09-04,11.7,0.4,0.0,0.0,61.93333482742308,38,Sept
1343,1984-09-05,32.4,0.0,0.0,0.0,142.77354478836062,67,Sept
1344,1984-09-06,0.3,8.299999999999999,0.0,0.0,15.8817765712738,20,Sept
1345,1984-09-07,70.5,1.1,0.0,0.0,57.53515952825547,58,Sept
1346,1984-09-08,30.8,0.0,2.92638111114502,0.0,65.84982621669766,37,Sept
1347,1984-09-09,5.0,0.0,0.0,0.0,0.0,61,Sept
1348,1984-09-10,36.599999999999994,0.0,0.0,0.0,66.16995608806606,87,Sept
1349,1984-09-11,32.5,3.0,0.0,0.0,7.91394758224487,56,Sept
1350,1984-09-12,35.1,3.7,0.0,0.0,104.29966783523552,77,Sept
1351,1984-09-13,206.70000000000002,7.4,3.67605710029602,0.0,159.09803295135487,149,Sept
1352,1984-09-14,88.89999999999999,0.5,0.0,0.0,245.27927684783927,131,Sept
1353,1984-09-15,7.3,0.0,0.0,0.0,43.32406187057497,110,Sept
1354,1984-09-16,279.90000000000003,0.0,0.0,0.0,68.65962505340575,123,Sept
1355,1984-09-17,141.90000000000003,0.0,0.0,1.0,491.8230104446412,206,Sept
1356,1984-09-18,59.0,0.0,8.169655680656437,0.0,83.5360975265503,90,Sept
1357,1984-09-19,177.6,0.0,0.0,1.0,168.5575618743897,92,Sept
1358,1984-09-20,97.3,0.0,5.8022141456604,2.0,89.4343538284302,191,Sept
1359,1984-09-21,213.5,5.9,1.15421330928802,0.0,283.2332363128661,181,Sept
1360,1984-09-22,92.49999999999999,0.0,3.04011631011963,1.0,112.84467411041256,32,Sept
1361,1984-09-23,69.3,5.4,2.30842661857605,1.0,59.03194999694823,114,Sept
1362,1984-09-24,5.3,0.0,0.0,0.0,7.21827554702759,97,Sept
1363,1984-09-25,0.0,0.0,5.9798698425293,0.0,6.46649169921875,27,Sept
1364,1984-09-26,136.2,0.0,0.0,0.0,52.69168758392329,63,Sept
1365,1984-09-27,35.6,0.0,3.90269994735718,2.0,149.30089187622056,110,Sept
1366,1984-09-28,37.39999999999999,0.0,10.2949171066284,5.0,41.886542797088595,127,Sept
1367,1984-09-29,222.70000000000005,0.0,0.0,4.0,120.97708654403685,93,Sept
1368,1984-09-30,36.699999999999996,4.1,4.34498310089111,3.0,57.47822713851923,19,Sept
1369,1984-10-01,126.69999999999999,1.0,7.72352266311646,2.0,107.72358179092404,158,Oct
1370,1984-10-02,201.20000000000005,34.7,18.0215492248535,6.0,128.79499542713168,162,Oct
1371,1984-10-03,112.69999999999999,0.0,41.12780857086182,9.0,153.95671033859256,134,Oct
1372,1984-10-04,7.2,12.4,6.82454204559326,7.0,63.36702871322627,44,Oct
1373,1984-10-05,137.89999999999998,5.5,4.04565477371216,11.0,87.49309945106504,74,Oct
1374,1984-10-06,28.5,39.699999999999996,65.55689144134524,38.0,211.08875870704654,158,Oct
1375,1984-10-07,184.09999999999997,6.2,11.10723257064819,15.0,131.8620438575744,189,Oct
1376,1984-10-08,1.3,5.800000000000001,0.0,24.0,0.0,13,Oct
1377,1984-10-09,144.39999999999998,13.1,15.23319816589352,24.0,232.43074679374686,65,Oct
1378,1984-10-10,16.8,17.0,0.0,11.0,9.39852619171142,50,Oct
1379,1984-10-11,82.4,27.4,0.0,0.0,34.74085521697995,54,Oct
1380,1984-10-12,125.0,9.9,0.0,1.0,128.86755943298334,154,Oct
1381,1984-10-13,110.00000000000001,0.0,0.0,3.0,66.73843097686759,62,Oct
1382,1984-10-14,16.8,17.9,0.0,7.0,43.554290294647245,55,Oct
1383,1984-10-15,63.7,1.5,0.0,0.0,38.691316604614315,52,Oct
1384,1984-10-16,220.89999999999998,17.0,0.0,1.0,197.91500449180603,199,Oct
1385,1984-10-17,65.3,0.0,0.0,0.0,4.07653379440308,108,Oct
1386,1984-10-18,208.20000000000002,4.3,3.05109214782715,6.0,153.0963809490203,137,Oct
1387,1984-10-19,22.6,6.699999999999999,0.0,3.0,5.87264490127563,48,Oct
1388,1984-10-20,9.5,0.8,5.0620217323303205,16.0,25.08327245712282,4,Oct
1389,1984-10-21,59.0,15.1,7.7817177772522,26.0,13.47865819931031,46,Oct
1390,1984-10-22,15.5,1.6,20.18482327461242,30.0,65.11171221733095,58,Oct
1391,1984-10-23,63.400000000000006,9.4,0.0,40.0,147.48159766197202,115,Oct
1392,1984-10-24,21.6,28.200000000000003,19.4542961120605,30.0,76.51014614105219,15,Oct
1393,1984-10-25,31.6,42.6,4.17664194107056,15.0,26.312533378601046,12,Oct
1394,1984-10-26,4.1,21.499999999999996,6.98204278945923,7.0,111.00466775894164,3,Oct
1395,1984-10-27,66.10000000000001,0.0,0.0,1.0,113.86799287796015,12,Oct
1396,1984-10-28,33.8,0.0,1.7344411611557,4.0,175.73656225204454,94,Oct
1397,1984-10-29,106.30000000000001,1.7,4.37833690643311,31.0,116.30307102203369,35,Oct
1398,1984-10-30,42.1,0.0,17.816873311996453,26.0,128.36293888092052,61,Oct
1399,1984-10-31,70.1,17.4,1.86391305923462,8.0,156.46582365036002,75,Oct
1400,1984-11-01,0.0,3.4,21.8949527740479,26.0,24.907740652561206,20,Nov
1401,1984-11-02,0.0,3.3,17.2677516937256,47.0,0.0,46,Nov
1402,1984-11-03,3.3,69.4,55.4701194763184,51.0,0.0,16,Nov
1403,1984-11-04,6.1,49.5,0.0,50.0,0.0,5,Nov
1404,1984-11-05,52.2,26.5,8.74737453460693,41.0,12.78474116325378,56,Nov
1405,1984-11-06,42.99999999999999,15.6,14.0404052734375,62.0,37.27554011344908,61,Nov
1406,1984-11-07,13.900000000000002,27.0,86.32699584960932,44.0,9.883440971374505,44,Nov
1407,1984-11-08,63.8,93.8,23.294810295104938,23.0,9.79934406280518,26,Nov
1408,1984-11-09,17.2,26.400000000000002,15.5176981687546,32.0,13.283629655838014,39,Nov
1409,1984-11-10,19.6,10.399999999999999,20.76107537746429,35.0,50.00325369834899,69,Nov
1410,1984-11-11,32.800000000000004,9.9,28.40634059906,44.0,31.09899461269379,31,Nov
1411,1984-11-12,32.6,17.3,40.33465194702147,29.0,82.24114525318141,146,Nov
1412,1984-11-13,16.6,6.8,27.78624534606932,37.0,15.40594732761383,72,Nov
1413,1984-11-14,6.3999999999999995,12.0,39.009227752685504,69.0,35.551964998245246,47,Nov
